EDW,BIQL,TbCostMethod,VIEW
EDW,BIQL,TbCostMethod_History,VIEW
EDW,BIQL,TbCurrency,VIEW
EDW,BIQL,TbCurrencyRates,VIEW
EDW,BIQL,TbCurrencyRates_History,VIEW
EDW,BIQL,TbCurrencyRatesDailyA,VIEW
EDW,BIQL,TbCurrencyRatesDailyB,VIEW
EDW,BIQL,TbCustomer,VIEW
EDW,BIQL,TbCustomerBillTo,VIEW
EDW,BIQL,TbCustomerParent,VIEW
EDW,BIQL,TbCustomerSalespersonBridge,VIEW
EDW,BIQL,TbCustomerShipTo,VIEW
EDW,BIQL,TbDate,VIEW
EDW,BIQL,TbDisposalFee,VIEW
EDW,BIQL,TbDocumentType,VIEW
EDW,BIQL,TbGLBalancesDetail_Balance,VIEW
EDW,BIQL,TbGLBalancesDetail_BalanceCurr,VIEW
EDW,BIQL,TbGLBalancesDetail_Detail,VIEW
EDW,BIQL,TbIndustryClassification,VIEW
EDW,BIQL,TbInventoryBalances,VIEW
EDW,BIQL,TbInventoryDetail,VIEW
EDW,BIQL,TbInventorySnapshot_Detail,VIEW
EDW,BIQL,TbInventorySnapshot_History,VIEW
EDW,BIQL,TbInventorySnapshot_ItemBranch,VIEW
EDW,BIQL,TbInventorySnapshotFCR_Detail,VIEW
EDW,BIQL,TbInventorySnapshotFCR_History,VIEW
EDW,BIQL,TbItem,VIEW
EDW,BIQL,TbItemBranch,VIEW
EDW,BIQL,TbItemBranch_History,VIEW
EDW,BIQL,TbItemBranch_Sales,VIEW
EDW,BIQL,TbItemBranch_Sales_History,VIEW
EDW,BIQL,TbItemBranchAdditionalInformation,VIEW
EDW,BIQL,TbItemBranchAdditionalInformation_History,VIEW
EDW,BIQL,TbItemCost,VIEW
EDW,BIQL,TbItemCost_History,VIEW
EDW,BIQL,TbItemCostFCR_Detail,VIEW
EDW,BIQL,TbItemCostFCR_History,VIEW
EDW,BIQL,TbItemLocationFile,VIEW
EDW,BIQL,TbItemMasterAdditionalInformation,VIEW
EDW,BIQL,TbItemShippingInformation,VIEW
EDW,BIQL,TbItemUOMConversionLBKG,VIEW
EDW,BIQL,TbItemUOMConversionLBKG_History,VIEW
EDW,BIQL,TbLedgerType,VIEW
EDW,BIQL,TbLot,VIEW
EDW,BIQL,TbMRP_MPS_MtrlMsg,VIEW
EDW,BIQL,TbMRP_MPS_MtrlPeg,VIEW
EDW,BIQL,TbMRP_MPS_TimeSeries,VIEW
EDW,BIQL,TbPriceExceptions,VIEW
EDW,BIQL,TbPurchaseOrder,VIEW
EDW,BIQL,TbPurchaseOrderDetail,VIEW
EDW,BIQL,TbPurchaseOrderReceiver,VIEW
EDW,BIQL,TbQuality_Off_Spec RM,VIEW
EDW,BIQL,TbQuality_Off_Spec RM_2,VIEW
EDW,BIQL,TbQuality_Off_Spec WO,VIEW
EDW,BIQL,TbQuality_Off_Spec WO_RM,VIEW
EDW,BIQL,TbQualityDetail,VIEW
EDW,BIQL,TbQualityOffSpec,VIEW
EDW,BIQL,TbQualityOffSpecLotLoc,VIEW
EDW,BIQL,TbQualityOffSpecRM,VIEW
EDW,BIQL,TbQualityOffSpecWOBulk,VIEW
EDW,BIQL,TbQualityOffSpecWOComponents,VIEW
EDW,BIQL,TbQualityRawMaterial,VIEW
EDW,BIQL,TbQualityWoRtLoc,VIEW
EDW,BIQL,TbRevenueBusinessUnit,VIEW
EDW,BIQL,TbSales_Analysis,VIEW
EDW,BIQL,TbSales_Detail,VIEW
EDW,BIQL,TbSales_History,VIEW
EDW,BIQL,TbSalesAR_TM_Bridge,VIEW
EDW,BIQL,TbSalesOrderSecurity,VIEW
EDW,BIQL,TbSalesperson,VIEW
EDW,BIQL,TbSalesperson2,VIEW
EDW,BIQL,TbSalesperson3,VIEW
EDW,BIQL,TbSalespersonSecurity,VIEW
