Company,Branch Plant,2nd Item Number,Purchase Order Number,Reference 2,Reporting Code 3,Open Quantity,Primary Quantity,Primary UOM,Secondary Quantity,Secondary UOM,Last Status,Next Status,Requested Date,Promised Date,Vendor Code,Vendor Name,Freeze Code Flag,Branch Plant1,Global Bulk Item,Bulk Item,2nd Item Number1,Commodity Class,Sub Class,Master Planning Family,GL Category,Primary Supplier,Safety Stock,Leadtime Level
00020,AUBA,FOAM1488.E,26000266,NON MRP,ERM,0,30,KG,30,KG,400,999,2026-04-17 00:00:00,2026-03-16 00:00:00,287444,Safic Alcan Necarbo bv,Y,AUBA,FOAM1488,FOAM1488.E,FOAM1488.E,DEF,DFS,RCB,IN30,287444,0,80
00020,AUBA,FOAM1488.E,26000272,NON MRP,ERM,0,18,KG,18,KG,400,999,2026-02-24 00:00:00,2026-03-04 00:00:00,45235,MICHELMAN INC.,Y,AUBA,FOAM1488,FOAM1488.E,FOAM1488.E,DEF,DFS,RCB,IN30,287444,0,80
00020,AUBA,FORMAL.E,25000712,"",DR,0,651,KG,651,KG,400,999,2025-07-29 00:00:00,2025-07-22 00:00:00,44084,Brenntag nv,N,AUBA,FORMAL,FORMAL.E,FORMAL.E,CLA,CLA,REC,IN30,44084,550,70
00020,AUBA,FORMAL.E,25000803,"",DR,0,1302,KG,1302,KG,400,999,2025-08-04 00:00:00,2025-08-04 00:00:00,44084,Brenntag nv,N,AUBA,FORMAL,FORMAL.E,FORMAL.E,CLA,CLA,REC,IN30,44084,550,70
00020,AUBA,FORMAL.E,25000854,"",DR,0,651,KG,651,KG,400,999,2025-08-21 00:00:00,2025-08-21 00:00:00,44084,Brenntag nv,N,AUBA,FORMAL,FORMAL.E,FORMAL.E,CLA,CLA,REC,IN30,44084,550,70
00020,AUBA,FORMAL.E,25000942,"",DR,0,651,KG,651,KG,400,999,2025-09-22 00:00:00,2025-09-22 00:00:00,44084,Brenntag nv,N,AUBA,FORMAL,FORMAL.E,FORMAL.E,CLA,CLA,REC,IN30,44084,550,70
00020,AUBA,FORMAL.E,25001003,"",DR,0,651,KG,651,KG,400,999,2025-09-30 00:00:00,2025-09-30 00:00:00,44084,Brenntag nv,N,AUBA,FORMAL,FORMAL.E,FORMAL.E,CLA,CLA,REC,IN30,44084,550,70
00020,AUBA,FORMAL.E,25001166,"",DR,0,651,KG,651,KG,400,999,2025-10-21 00:00:00,2025-10-21 00:00:00,44084,Brenntag nv,N,AUBA,FORMAL,FORMAL.E,FORMAL.E,CLA,CLA,REC,IN30,44084,550,70
00020,AUBA,FORMAL.E,25001200,"",DR,0,651,KG,651,KG,400,999,2025-11-06 00:00:00,2025-11-06 00:00:00,44084,Brenntag nv,N,AUBA,FORMAL,FORMAL.E,FORMAL.E,CLA,CLA,REC,IN30,44084,550,70
00020,AUBA,FORMAL.E,25001307,"",DR,0,651,KG,651,KG,400,999,2025-11-20 00:00:00,2025-11-20 00:00:00,44084,Brenntag nv,N,AUBA,FORMAL,FORMAL.E,FORMAL.E,CLA,CLA,REC,IN30,44084,550,70
00020,AUBA,FORMAL.E,25001307,"",DR,0,2604,KG,2604,KG,980,999,2026-03-20 00:00:00,2026-03-20 00:00:00,44084,Brenntag nv,N,AUBA,FORMAL,FORMAL.E,FORMAL.E,CLA,CLA,REC,IN30,44084,550,70
00020,AUBA,FORMAL.E,25001416,"",DR,0,1302,KG,1302,KG,400,999,2025-12-23 00:00:00,2025-12-11 00:00:00,44084,Brenntag nv,N,AUBA,FORMAL,FORMAL.E,FORMAL.E,CLA,CLA,REC,IN30,44084,550,70
00020,AUBA,FORMAL.E,25001480,"",DR,0,651,KG,651,KG,400,999,2026-01-14 00:00:00,2026-01-14 00:00:00,44084,Brenntag nv,N,AUBA,FORMAL,FORMAL.E,FORMAL.E,CLA,CLA,REC,IN30,44084,550,70
00020,AUBA,FORMAL.E,26000010,"",DR,0,651,KG,651,KG,400,999,2026-01-26 00:00:00,2026-01-26 00:00:00,44084,Brenntag nv,N,AUBA,FORMAL,FORMAL.E,FORMAL.E,CLA,CLA,REC,IN30,44084,550,70
00020,AUBA,FORMAL.E,26000155,"",DR,0,1302,KG,1302,KG,400,999,2026-02-17 00:00:00,2026-02-17 00:00:00,44084,Brenntag nv,N,AUBA,FORMAL,FORMAL.E,FORMAL.E,CLA,CLA,REC,IN30,44084,550,70
00020,AUBA,FORMAL.E,26000156,"",DR,0,1302,KG,1302,KG,400,999,2026-03-10 00:00:00,2026-03-03 00:00:00,44084,Brenntag nv,N,AUBA,FORMAL,FORMAL.E,FORMAL.E,CLA,CLA,REC,IN30,44084,550,70
00020,AUBA,FORMAL.E,26000490,"",DR,0,651,KG,651,KG,400,999,2026-05-18 00:00:00,2026-04-30 00:00:00,44084,Brenntag nv,N,AUBA,FORMAL,FORMAL.E,FORMAL.E,CLA,CLA,REC,IN30,44084,550,70
00020,AUBA,FORMAL.E,26000602,"",DR,0,651,KG,651,KG,400,999,2026-05-26 00:00:00,2026-05-26 00:00:00,44084,Brenntag nv,N,AUBA,FORMAL,FORMAL.E,FORMAL.E,CLA,CLA,REC,IN30,44084,550,70
00020,AUBA,FORMAL.E,26000603,"",DR,0,651,KG,651,KG,400,999,2026-06-25 00:00:00,2026-06-25 00:00:00,44084,Brenntag nv,N,AUBA,FORMAL,FORMAL.E,FORMAL.E,CLA,CLA,REC,IN30,44084,550,70
00020,AUBA,FORMAL.E,26000672,"",DR,0,1302,KG,1302,KG,400,999,2026-07-01 00:00:00,2026-06-25 00:00:00,44084,Brenntag nv,N,AUBA,FORMAL,FORMAL.E,FORMAL.E,CLA,CLA,REC,IN30,44084,550,70
00020,AUBA,FORMAL.E,26000738,"",DR,651,651,KG,651,KG,280,400,2026-07-17 00:00:00,2026-07-17 00:00:00,44084,Brenntag nv,N,AUBA,FORMAL,FORMAL.E,FORMAL.E,CLA,CLA,REC,IN30,44084,550,70
00020,AUBA,FORMAL.E,26000869,"",DR,651,651,KG,651,KG,280,400,2026-08-20 00:00:00,2026-08-20 00:00:00,44084,Brenntag nv,N,AUBA,FORMAL,FORMAL.E,FORMAL.E,CLA,CLA,REC,IN30,44084,550,70
00020,AUBA,GENO20.E,26000229,"",DR,0,1440,KG,1440,KG,400,999,2026-05-04 00:00:00,2026-03-31 00:00:00,295034,Clariant SE Belgium Branch,N,AUBA,GENO20,GENO20.E,GENO20.E,SUR,SCA,RRC,IN30,295034,0,80
00020,AUBA,GENS80.E,25000540,"",ERM,0,800,KG,800,KG,400,999,2025-08-04 00:00:00,2025-08-04 00:00:00,295034,Clariant SE Belgium Branch,N,AUBA,GENS80,GENS80.E,GENS80.E,SUR,SOT,RRC,IN30,295034,0,80
00020,AUBA,GLUTAL.E,25000695,"",DR,0,230,KG,230,KG,400,999,2025-08-13 00:00:00,2025-08-13 00:00:00,327767,BASF Belgium Coordination Center Comm V,N,AUBA,GLUTAL,GLUTAL.E,GLUTAL.E,BIO,ICP,RRC,IN30,327767,70,60
00020,AUBA,GLUTAL.E,25001409,"",DR,0,230,KG,230,KG,400,999,2026-02-10 00:00:00,2026-01-15 00:00:00,327767,BASF Belgium Coordination Center Comm V,N,AUBA,GLUTAL,GLUTAL.E,GLUTAL.E,BIO,ICP,RRC,IN30,327767,70,60
00020,AUBA,GLUTAL.E,26000170,"",DR,0,230,KG,230,KG,400,999,2026-04-07 00:00:00,2026-04-22 00:00:00,327767,BASF Belgium Coordination Center Comm V,N,AUBA,GLUTAL,GLUTAL.E,GLUTAL.E,BIO,ICP,RRC,IN30,327767,70,60
00020,AUBA,GLUTAL.E,26000638,"",DR,0,230,KG,230,KG,400,999,2026-07-10 00:00:00,2026-07-10 00:00:00,327767,BASF Belgium Coordination Center Comm V,N,AUBA,GLUTAL,GLUTAL.E,GLUTAL.E,BIO,ICP,RRC,IN30,327767,70,60
00020,AUBA,GREEDE60.E,26000259,"",ERM,0,1000,KG,1000,KG,400,999,2026-03-16 00:00:00,2026-03-19 00:00:00,297670,Espachem bv,N,AUBA,GREEDE60,GREEDE60.E,GREEDE60.E,SUR,SNI,RCB,IN30,297670,0,25
00020,AUBA,H3PO4.E,25000703,"",PL,0,90,KG,90,KG,400,999,2025-07-15 00:00:00,2025-07-15 00:00:00,44084,Brenntag nv,Y,AUBA,H3PO4,H3PO4.E,H3PO4.E,NEU,NAF,REC,IN30,44084,30,30
00020,AUBA,H3PO4.E,25000904,"",PL,0,30,KG,30,KG,400,999,2025-09-11 00:00:00,2025-09-11 00:00:00,44084,Brenntag nv,N,AUBA,H3PO4,H3PO4.E,H3PO4.E,NEU,NAF,REC,IN30,44084,30,30
00020,AUBA,H3PO4.E,25001101,"",PL,0,30,KG,30,KG,400,999,2025-10-21 00:00:00,2025-10-21 00:00:00,44084,Brenntag nv,N,AUBA,H3PO4,H3PO4.E,H3PO4.E,NEU,NAF,REC,IN30,44084,30,30
00020,AUBA,H3PO4.E,26000165,"",PL,0,30,KG,30,KG,400,999,2026-03-03 00:00:00,2026-02-17 00:00:00,44084,Brenntag nv,N,AUBA,H3PO4,H3PO4.E,H3PO4.E,NEU,NAF,REC,IN30,44084,30,30
00020,AUBA,H3PO4.E,26000197,"",PL,0,60,KG,60,KG,400,999,2026-04-01 00:00:00,2026-03-26 00:00:00,44084,Brenntag nv,Y,AUBA,H3PO4,H3PO4.E,H3PO4.E,NEU,NAF,REC,IN30,44084,30,30
00020,AUBA,H3PO4.E,26000534,"",PL,0,150,KG,150,KG,400,999,2026-04-24 00:00:00,2026-04-24 00:00:00,44084,Brenntag nv,Y,AUBA,H3PO4,H3PO4.E,H3PO4.E,NEU,NAF,REC,IN30,44084,30,30
00020,AUBA,HIT60646.E,25000735,"",DR,0,704,KG,704,KG,400,999,2025-06-27 00:00:00,2025-08-01 00:00:00,339698,Lehvoss France,N,AUBA,HIT60646,HIT60646.E,HIT60646.E,SUR,SOT,REC,IN30,339698,0,35
00020,AUBA,HP1632-OP,26000870,"",DR,1852,1852,LB,4,DR,280,400,2026-12-02 00:00:00,2026-12-02 00:00:00,45235,MICHELMAN INC.,N,AUBA,HP1632,HP1632,HP1632-OP,COM,COM,TOL,IN32,45235,0,206
00020,AUBA,HP1632-PL,26000423,"",PL,0,40,LB,1,PL,400,999,2026-03-27 00:00:00,2026-04-09 00:00:00,45235,MICHELMAN INC.,N,AUBA,HP1632,HP1632,HP1632-PL,COM,COM,TOL,IN32,45235,0,225
00020,AUBA,HP1632-PL,26000744,"",PL,146,146,LB,4,PL,280,400,2026-06-10 00:00:00,2026-08-03 00:00:00,45235,MICHELMAN INC.,N,AUBA,HP1632,HP1632,HP1632-PL,COM,COM,TOL,IN32,45235,0,225
00020,AUBA,HUB98.E,26000061,"",BG,0,750,KG,750,KG,400,999,2026-01-16 00:00:00,2026-02-23 00:00:00,287444,Safic Alcan Necarbo bv,N,AUBA,HUB98,HUB98.E,HUB98.E,MNF,NCL,RCB,IN30,287444,0,60
00020,AUBA,HUB98.E,26000226,"",BG,0,750,KG,750,KG,400,999,2026-03-02 00:00:00,2026-03-26 00:00:00,287444,Safic Alcan Necarbo bv,N,AUBA,HUB98,HUB98.E,HUB98.E,MNF,NCL,RCB,IN30,287444,0,60
00020,AUBA,HY708.S-T2,25001422,"",TO,0,1000,KG,1,TO,400,999,2026-02-02 00:00:00,2026-02-23 00:00:00,288157,Michelman Asia Pacific PTE. LTD.,N,AUBA,HY708,HY708.S,HY708.S-T2,SYN,FIS,FCB,IN32,288157,0,60
00020,AUBA,HY708.S-T2,26000134,"",TO,0,1000,KG,1,TO,400,999,2026-02-16 00:00:00,2026-04-13 00:00:00,288157,Michelman Asia Pacific PTE. LTD.,N,AUBA,HY708,HY708.S,HY708.S-T2,SYN,FIS,FCB,IN32,288157,0,60
00020,AUBA,HY7318.E,26000062,"",TO,0,1000,KG,1000,KG,400,999,2026-01-16 00:00:00,2026-02-04 00:00:00,334254,Lubrizol Advanced Materials Europe BV,N,AUBA,HY7318,HY7318.E,HY7318.E,ACR,ACR,RCB,IN30,334254,0,50
00020,AUBA,HY7318.E,26000227,"",TO,0,6000,KG,6000,KG,400,999,2026-03-02 00:00:00,2026-03-05 00:00:00,334254,Lubrizol Advanced Materials Europe BV,N,AUBA,HY7318,HY7318.E,HY7318.E,ACR,ACR,RCB,IN30,334254,0,50
00020,AUBA,IMBC9135.E,26000008,"",ERM,0,1900,KG,1900,KG,400,999,2026-01-05 00:00:00,2026-01-05 00:00:00,323831,Clariant  Produkte (X) Frankfurt DE,Y,AUBA,IMBC9135,IMBC9135.E,IMBC9135.E,SUR,SNI,RRC,IN30,312750,0,30
00020,AUBA,IMBC9135.E,26000398,"",ERM,0,950,KG,950,KG,400,999,2026-03-19 00:00:00,2026-03-19 00:00:00,323831,Clariant  Produkte (X) Frankfurt DE,Y,AUBA,IMBC9135,IMBC9135.E,IMBC9135.E,SUR,SNI,RRC,IN30,312750,0,30
00020,AUBA,IND908.E,25000822,"",ERM,0,440,KG,440,KG,400,999,2025-07-22 00:00:00,2025-07-22 00:00:00,309218,Indulor AG,N,AUBA,IND908,IND908.E,IND908.E,ACR,PSA,RCB,IN30,355209,0,10
00020,AUBA,IND908.E,26000735,"",ERM,0,880,KG,880,KG,400,999,2026-06-05 00:00:00,2026-06-09 00:00:00,355209,Indulor Chemie GmbH,N,AUBA,IND908,IND908.E,IND908.E,ACR,PSA,RCB,IN30,355209,0,10
00020,AUBA,INH7.E,26000373,"",DR,0,720,KG,720,KG,400,999,2026-06-01 00:00:00,2026-04-02 00:00:00,294724,IMCD Benelux bv,N,AUBA,INH7,INH7.E,INH7.E,POL,PPB,REC,IN30,294724,0,70
00020,AUBA,JON8078.E,25000742,"",TO,0,3000,KG,3000,KG,400,999,2025-07-14 00:00:00,2025-07-14 00:00:00,327767,BASF Belgium Coordination Center Comm V,Y,AUBA,JON8078,JON8078.E,JON8078.E,ACR,ACR,RCB,IN30,327767,0,20
00020,AUBA,JON8078.E,25001016,"",TO,0,2000,KG,2000,KG,400,999,2025-09-23 00:00:00,2025-09-10 00:00:00,327767,BASF Belgium Coordination Center Comm V,N,AUBA,JON8078,JON8078.E,JON8078.E,ACR,ACR,RCB,IN30,327767,0,20
00020,AUBA,JON8078.E,25001036,"",TO,0,4000,KG,4000,KG,400,999,2025-09-29 00:00:00,2025-09-29 00:00:00,327767,BASF Belgium Coordination Center Comm V,N,AUBA,JON8078,JON8078.E,JON8078.E,ACR,ACR,RCB,IN30,327767,0,20
00020,AUBA,JON8078.E,25001198,"",TO,0,1000,KG,1000,KG,400,999,2025-11-04 00:00:00,2025-11-04 00:00:00,327767,BASF Belgium Coordination Center Comm V,N,AUBA,JON8078,JON8078.E,JON8078.E,ACR,ACR,RCB,IN30,327767,0,20
00020,AUBA,JON8078.E,25001368,"",TO,0,2000,KG,2000,KG,400,999,2025-12-15 00:00:00,2025-12-15 00:00:00,327767,BASF Belgium Coordination Center Comm V,Y,AUBA,JON8078,JON8078.E,JON8078.E,ACR,ACR,RCB,IN30,327767,0,20
00020,AUBA,JON8078.E,25001434,"",TO,0,3000,KG,3000,KG,400,999,2026-01-05 00:00:00,2026-01-08 00:00:00,327767,BASF Belgium Coordination Center Comm V,Y,AUBA,JON8078,JON8078.E,JON8078.E,ACR,ACR,RCB,IN30,327767,0,20
00020,AUBA,JON8078.E,26000356,"",TO,0,2000,KG,2000,KG,400,999,2026-03-27 00:00:00,2026-03-27 00:00:00,327767,BASF Belgium Coordination Center Comm V,Y,AUBA,JON8078,JON8078.E,JON8078.E,ACR,ACR,RCB,IN30,327767,0,20
00020,AUBA,JON8078.E,26000367,"",TO,0,6000,KG,6000,KG,400,999,2026-04-09 00:00:00,2026-04-09 00:00:00,327767,BASF Belgium Coordination Center Comm V,N,AUBA,JON8078,JON8078.E,JON8078.E,ACR,ACR,RCB,IN30,327767,0,20
00020,AUBA,JUG.E,26000896,"",EA,288,288,EA,288,EA,280,400,2026-07-16 00:00:00,2026-07-16 00:00:00,289317,Lambert Chemicals Sprl,N,AUBA,JUG,JUG.E,JUG.E,PKG,PKP,PKG,IN30,289317,0,20
00020,AUBA,KELTROL.E,25001021,"",CS,0,25,KG,25,KG,400,999,2025-11-03 00:00:00,2025-11-03 00:00:00,294810,Azelis Benelux nv,N,AUBA,KELTROL,KELTROL.E,KELTROL.E,RHM,RMO,RCB,IN30,289864,6.5,50
00020,AUBA,KELTROL.E,26000250,"",CS,0,25,KG,25,KG,400,999,2026-04-09 00:00:00,2026-04-09 00:00:00,294810,Azelis Benelux nv,N,AUBA,KELTROL,KELTROL.E,KELTROL.E,RHM,RMO,RCB,IN30,289864,6.5,50
00020,AUBA,KELTROL.E,26000257,NON MRP,CS,0,25,KG,25,KG,400,999,2026-02-24 00:00:00,2026-03-04 00:00:00,45235,MICHELMAN INC.,N,AUBA,KELTROL,KELTROL.E,KELTROL.E,RHM,RMO,RCB,IN30,289864,6.5,50
00020,AUBA,KOH90.E,25000818,"",BG,0,2000,KG,2000,KG,400,999,2025-08-07 00:00:00,2025-07-31 00:00:00,44084,Brenntag nv,Y,AUBA,KOH90,KOH90.E,KOH90.E,NEU,NAF,RCB,IN30,44084,750,20
00020,AUBA,KOH90.E,25000930,"",BG,0,1000,KG,1000,KG,400,999,2025-09-09 00:00:00,2025-09-09 00:00:00,44084,Brenntag nv,N,AUBA,KOH90,KOH90.E,KOH90.E,NEU,NAF,RCB,IN30,44084,750,20
00020,AUBA,KOH90.E,25000972,"",BG,0,1000,KG,1000,KG,400,999,2025-09-18 00:00:00,2025-09-18 00:00:00,44084,Brenntag nv,N,AUBA,KOH90,KOH90.E,KOH90.E,NEU,NAF,RCB,IN30,44084,750,20
00020,AUBA,KOH90.E,25001066,"",BG,0,1000,KG,1000,KG,400,999,2025-10-09 00:00:00,2025-10-09 00:00:00,44084,Brenntag nv,N,AUBA,KOH90,KOH90.E,KOH90.E,NEU,NAF,RCB,IN30,44084,750,20
00020,AUBA,KOH90.E,25001190,"",BG,0,1000,KG,1000,KG,400,999,2025-11-04 00:00:00,2025-11-04 00:00:00,44084,Brenntag nv,N,AUBA,KOH90,KOH90.E,KOH90.E,NEU,NAF,RCB,IN30,44084,750,20
00020,AUBA,KOH90.E,25001245,"",BG,0,1000,KG,1000,KG,400,999,2025-11-18 00:00:00,2025-11-18 00:00:00,44084,Brenntag nv,N,AUBA,KOH90,KOH90.E,KOH90.E,NEU,NAF,RCB,IN30,44084,750,20
00020,AUBA,KOH90.E,25001330,"",BG,0,1000,KG,1000,KG,400,999,2025-12-09 00:00:00,2025-12-09 00:00:00,44084,Brenntag nv,N,AUBA,KOH90,KOH90.E,KOH90.E,NEU,NAF,RCB,IN30,44084,750,20
00020,AUBA,KOH90.E,25001367,"",BG,0,1000,KG,1000,KG,400,999,2025-12-23 00:00:00,2025-12-22 00:00:00,44084,Brenntag nv,N,AUBA,KOH90,KOH90.E,KOH90.E,NEU,NAF,RCB,IN30,44084,750,20
00020,AUBA,KOH90.E,25001435,"",BG,0,1000,KG,1000,KG,400,999,2026-01-08 00:00:00,2026-01-13 00:00:00,44084,Brenntag nv,N,AUBA,KOH90,KOH90.E,KOH90.E,NEU,NAF,RCB,IN30,44084,750,20
00020,AUBA,KOH90.E,25001489,"",BG,0,1000,KG,1000,KG,400,999,2026-01-27 00:00:00,2026-01-27 00:00:00,44084,Brenntag nv,N,AUBA,KOH90,KOH90.E,KOH90.E,NEU,NAF,RCB,IN30,44084,750,20
00020,AUBA,KOH90.E,26000097,"",BG,0,1000,KG,1000,KG,400,999,2026-02-10 00:00:00,2026-02-10 00:00:00,44084,Brenntag nv,N,AUBA,KOH90,KOH90.E,KOH90.E,NEU,NAF,RCB,IN30,44084,750,20
00020,AUBA,KOH90.E,26000207,"",BG,0,1000,KG,1000,KG,400,999,2026-03-03 00:00:00,2026-03-03 00:00:00,44084,Brenntag nv,N,AUBA,KOH90,KOH90.E,KOH90.E,NEU,NAF,RCB,IN30,44084,750,20
00020,AUBA,KOH90.E,26000285,"",BG,0,1000,KG,1000,KG,400,999,2026-03-17 00:00:00,2026-03-17 00:00:00,44084,Brenntag nv,N,AUBA,KOH90,KOH90.E,KOH90.E,NEU,NAF,RCB,IN30,44084,750,20
00020,AUBA,KOH90.E,26000334,"",BG,0,1000,KG,1000,KG,400,999,2026-04-02 00:00:00,2026-04-02 00:00:00,44084,Brenntag nv,N,AUBA,KOH90,KOH90.E,KOH90.E,NEU,NAF,RCB,IN30,44084,750,20
00020,AUBA,KOH90.E,26000403,"",BG,0,1000,KG,1000,KG,400,999,2026-04-16 00:00:00,2026-04-16 00:00:00,44084,Brenntag nv,N,AUBA,KOH90,KOH90.E,KOH90.E,NEU,NAF,RCB,IN30,44084,750,20
00020,AUBA,KOH90.E,26000499,Middle East Cover,BG,0,1000,KG,1000,KG,400,999,2026-04-28 00:00:00,2026-04-28 00:00:00,44084,Brenntag nv,N,AUBA,KOH90,KOH90.E,KOH90.E,NEU,NAF,RCB,IN30,44084,750,20
00020,AUBA,KOH90.E,26000629,"",BG,0,1000,KG,1000,KG,400,999,2026-05-28 00:00:00,2026-05-28 00:00:00,44084,Brenntag nv,N,AUBA,KOH90,KOH90.E,KOH90.E,NEU,NAF,RCB,IN30,44084,750,20
00020,AUBA,KOH90.E,26000647,Middle East Cover,BG,0,1000,KG,1000,KG,400,999,2026-05-28 00:00:00,2026-05-28 00:00:00,44084,Brenntag nv,Y,AUBA,KOH90,KOH90.E,KOH90.E,NEU,NAF,RCB,IN30,44084,750,20
00020,AUBA,KOH90.E,26000774,"",BG,0,1000,KG,1000,KG,400,999,2026-07-02 00:00:00,2026-07-02 00:00:00,44084,Brenntag nv,Y,AUBA,KOH90,KOH90.E,KOH90.E,NEU,NAF,RCB,IN30,44084,750,20
00020,AUBA,KOH90.E,26000868,"",BG,1000,1000,KG,1000,KG,280,400,2026-07-30 00:00:00,2026-07-30 00:00:00,44084,Brenntag nv,N,AUBA,KOH90,KOH90.E,KOH90.E,NEU,NAF,RCB,IN30,44084,750,20
00020,AUBA,LICA41.E-LP,25001038,"","",0,4800,KG,40,DR,400,999,2025-10-02 00:00:00,2025-10-10 00:00:00,300034,Bear Quimica s a,N,AUBA,LICA41,LICA41.E,LICA41.E-LP,COM,CMA,TOL,IN32,300034,0,20
00020,AUBA,LICA41.E-TO,25000788,"","",0,8000,KG,8,TO,400,999,2025-07-23 00:00:00,2025-07-23 00:00:00,300034,Bear Quimica s a,N,AUBA,LICA41,LICA41.E,LICA41.E-TO,COM,CMA,TOL,IN32,300034,0,20
00020,AUBA,LICA41.E-TO,25001047,"","",0,8000,KG,8,TO,400,999,2025-10-02 00:00:00,2025-10-10 00:00:00,300034,Bear Quimica s a,N,AUBA,LICA41,LICA41.E,LICA41.E-TO,COM,CMA,TOL,IN32,300034,0,20
00020,AUBA,LICA41.E-TO,25001274,"",TO,0,10000,KG,10,TO,400,999,2025-11-17 00:00:00,2025-12-15 00:00:00,300034,Bear Quimica s a,N,AUBA,LICA41,LICA41.E,LICA41.E-TO,COM,CMA,TOL,IN32,300034,0,20
00020,AUBA,LICA41.E-TO,26000209,"",TO,0,10000,KG,10,TO,400,999,2026-02-24 00:00:00,2026-03-11 00:00:00,300034,Bear Quimica s a,N,AUBA,LICA41,LICA41.E,LICA41.E-TO,COM,CMA,TOL,IN32,300034,0,20
00020,AUBA,LICA41.E-TO,26000486,"",TO,0,10000,KG,10,TO,400,999,2026-04-22 00:00:00,2026-05-13 00:00:00,300034,Bear Quimica s a,N,AUBA,LICA41,LICA41.E,LICA41.E-TO,COM,CMA,TOL,IN32,300034,0,20
00020,AUBA,LICA41.E-TO,26000802,"",TO,0,12000,KG,12,TO,400,999,2026-07-02 00:00:00,2026-07-13 00:00:00,300034,Bear Quimica s a,N,AUBA,LICA41,LICA41.E,LICA41.E-TO,COM,CMA,TOL,IN32,300034,0,20
00020,AUBA,LICA53.E-LP,25000840,"","",0,600,KG,5,DR,400,999,2025-08-05 00:00:00,2025-08-29 00:00:00,300034,Bear Quimica s a,N,AUBA,LICA53,LICA53.E,LICA53.E-LP,COM,CMA,TOL,IN32,300034,0,20
00020,AUBA,LICA53.E-LP,25001228,"",DR,0,600,KG,5,DR,400,999,2025-10-31 00:00:00,2025-11-28 00:00:00,300034,Bear Quimica s a,N,AUBA,LICA53,LICA53.E,LICA53.E-LP,COM,CMA,TOL,IN32,300034,0,20
00020,AUBA,LICA53.E-LP,26000434,"",DR,0,600,KG,5,DR,400,999,2026-04-15 00:00:00,2026-04-30 00:00:00,300034,Bear Quimica s a,N,AUBA,LICA53,LICA53.E,LICA53.E-LP,COM,CMA,TOL,IN32,300034,0,20
00020,AUBA,LICA53.E-TO,26000354,"",TO,0,1000,KG,1,TO,400,999,2026-03-26 00:00:00,2026-04-02 00:00:00,300034,Bear Quimica s a,N,AUBA,LICA53,LICA53.E,LICA53.E-TO,COM,CMA,TOL,IN32,300034,0,20
00020,AUBA,LICA53.E-TO,26000354,"",TO,0,1000,KG,1,TO,980,999,2026-03-26 00:00:00,2026-04-20 00:00:00,300034,Bear Quimica s a,N,AUBA,LICA53,LICA53.E,LICA53.E-TO,COM,CMA,TOL,IN32,300034,0,20
00020,AUBA,LICA53.E-TO,26000389,"",TO,0,2000,KG,2,TO,400,999,2026-04-20 00:00:00,2026-04-30 00:00:00,300034,Bear Quimica s a,N,AUBA,LICA53,LICA53.E,LICA53.E-TO,COM,CMA,TOL,IN32,300034,0,20
00020,AUBA,LICA53.E-TO,26000844,"",TO,1000,1000,KG,1,TO,280,400,2026-07-16 00:00:00,2026-07-23 00:00:00,300034,Bear Quimica s a,N,AUBA,LICA53,LICA53.E,LICA53.E-TO,COM,CMA,TOL,IN32,300034,0,20
00020,AUBA,LICADH205.E-TO,25000831,"","",0,3000,KG,3,TO,400,999,2025-08-25 00:00:00,2025-09-02 00:00:00,300034,Bear Quimica s a,N,AUBA,LICADH205,LICADH205.E,LICADH205.E-TO,COM,CMA,TOL,IN32,300034,0,20
00020,AUBA,LICADH205.E-TO,25000859,"","",0,21000,KG,21,TO,980,999,2025-08-20 00:00:00,2025-08-20 00:00:00,300034,Bear Quimica s a,N,AUBA,LICADH205,LICADH205.E,LICADH205.E-TO,COM,CMA,TOL,IN32,300034,0,20
00020,AUBA,LICADH205.E-TO,25000861,"","",0,21000,KG,21,TO,400,999,2025-09-01 00:00:00,2025-09-08 00:00:00,300034,Bear Quimica s a,N,AUBA,LICADH205,LICADH205.E,LICADH205.E-TO,COM,CMA,TOL,IN32,300034,0,20
00020,AUBA,LICADH205.E-TO,25000929,"","",0,7000,KG,7,TO,400,999,2025-09-08 00:00:00,2025-09-23 00:00:00,300034,Bear Quimica s a,N,AUBA,LICADH205,LICADH205.E,LICADH205.E-TO,COM,CMA,TOL,IN32,300034,0,20
00020,AUBA,LICADH205.E-TO,25001328,"",TO,0,2000,KG,2,TO,400,999,2026-01-12 00:00:00,2026-01-21 00:00:00,300034,Bear Quimica s a,N,AUBA,LICADH205,LICADH205.E,LICADH205.E-TO,COM,CMA,TOL,IN32,300034,0,20
00020,AUBA,LICADH205.E-TO,26000287,"",TO,0,20000,KG,20,TO,400,999,2026-03-13 00:00:00,2026-03-20 00:00:00,300034,Bear Quimica s a,Y,AUBA,LICADH205,LICADH205.E,LICADH205.E-TO,COM,CMA,TOL,IN32,300034,0,20
00020,AUBA,LICADH205.E-TO,26000288,"",TO,0,20000,KG,20,TO,400,999,2026-03-18 00:00:00,2026-03-25 00:00:00,300034,Bear Quimica s a,Y,AUBA,LICADH205,LICADH205.E,LICADH205.E-TO,COM,CMA,TOL,IN32,300034,0,20
