Branch,GlobalBulk,Bulk,Item2nd,StockType,MPF,LeadTimeLevel,LeadTimeMFG,PlanningCode,PTF,SafetyStock,SafetyStockSAFE,ShelfLife,SupplierNum,SupplierName,PlannerNum,PlannerName,Planner,BuyerNum,BuyerName,ActiveFlag,Partition,SRC01,SRC01Desc,SRC03,SRC03Desc,SRC04,SRC04Desc,StockTypeDesc,MPFDesc
        SANF,U601,U601,U601-OP,O,TOL,0,0,2,4,,,365,292788,Ortec Inc.,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I96,U601,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        SANF,U701,U701,U701-OP,O,TOL,0,0,2,4,,,365,292788,Ortec Inc.,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I97,U701,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        SANF,U601,U601,U601-PL,O,ETP,0,0,2,4,,,365,292788,Ortec Inc.,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I96,U601,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        DALL,STODSO,STODSO,STODSO,O,RAW,16,0,2,4,,,730,20047,"Nexeo Solutions, LLC",20440,Roger Niehaus,Eric,0,,N,1,,Blank -Sales Rpt Code 1 41/S1,1,Lead 1 day,X,Discontinued,"Obsolete (To Order, Call MKT)",Raw Materials
        SANF,STODSO,STODSO,STODSO,O,RAW,16,0,2,4,,,730,20047,"Nexeo Solutions, LLC",20440,Roger Niehaus,Eric,0,,N,1,,Blank -Sales Rpt Code 1 41/S1,1,Lead 1 day,X,Discontinued,"Obsolete (To Order, Call MKT)",Raw Materials
        DALL,WD40,WD40,WD40-SP,O,ETP,16,0,1,4,,,730,20094,Cinci Blue Ash Manufacturing,20440,Roger Niehaus,Eric,0,,N,1,SSS,Solventborne Products,J85,WD40,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        DALL,WD40,WD40,WD40-UN,O,ETP,16,0,1,4,,,730,288176,DC - Haz Stock Warehouse,20440,Roger Niehaus,Eric,0,,N,1,SSS,Solventborne Products,J85,WD40,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        SANF,WD40,WD40,WD40-SP,O,ETP,16,0,1,4,,,730,20094,Cinci Blue Ash Manufacturing,20440,Roger Niehaus,Eric,0,,N,1,SSS,Solventborne Products,J85,WD40,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        SANF,WD40,WD40,WD40-UN,O,ETP,16,0,1,4,,,730,288176,DC - Haz Stock Warehouse,20440,Roger Niehaus,Eric,0,,N,1,SSS,Solventborne Products,J85,WD40,C,Commercial,"Obsolete (To Order, Call MKT)",ETP
        CIN3,U101,U101,U101-OP,O,TOL,13,0,2,8,,,365,292788,Ortec Inc.,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I87,U101,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN3,U201,U201,U201-OP,O,TOL,13,0,2,8,,,365,292788,Ortec Inc.,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I92,U201,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN3,U101,U101,U101-T2,O,TOL,0,0,2,8,,,365,292788,Ortec Inc.,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I87,U101,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN3,U501,U501,U501-OP,O,TOL,0,0,2,8,,,365,292788,Ortec Inc.,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I95,U501,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN3,U1001,U1001,U1001-OP,O,TOL,0,0,2,8,,,365,292788,Ortec Inc.,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I86,U1001,X,Discontinued,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN3,U501,U501,U501-T2,O,TOL,6,0,2,8,,,365,292788,Ortec Inc.,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I95,U501,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN4,U101,U101,U101-OP,O,TOL,13,0,2,365,,,365,292788,Ortec Inc.,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I87,U101,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN4,U201,U201,U201-OP,O,TOL,13,0,2,365,,,365,292788,Ortec Inc.,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I92,U201,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN4,U101,U101,U101-T2,O,TOL,0,0,2,365,,,365,292788,Ortec Inc.,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I87,U101,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN4,U501,U501,U501-OP,O,TOL,1,0,2,365,,,365,292788,Ortec Inc.,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I95,U501,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN4,U1001,U1001,U1001-OP,O,TOL,0,0,2,365,,,365,292788,Ortec Inc.,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I86,U1001,X,Discontinued,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN4,U501,U501,U501-T2,O,TOL,6,0,2,365,,,365,292788,Ortec Inc.,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I95,U501,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        DALL,U201,U201,U201-OP,O,TOL,13,0,2,4,,,365,292788,Ortec Inc.,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I92,U201,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        DALL,HP1632,HP1632,HP1632-OP,O,TOL,0,0,2,4,,,730,292774,"Ascent Chemicals Danville, Inc.",20440,Roger Niehaus,Eric,0,,N,1,PIM,Polyimides,921,HP1632,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        DALL,U101,U101,U101-T2,O,TOL,0,0,2,4,,,365,292788,Ortec Inc.,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I87,U101,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        DALL,U501,U501,U501-OP,O,TOL,0,0,2,4,,,365,292788,Ortec Inc.,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I95,U501,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        DALL,U1001,U1001,U1001-OP,O,TOL,0,0,2,4,,,365,292788,Ortec Inc.,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I86,U1001,X,Discontinued,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        DALL,U1001,U1001,U1001-PL,O,ETP,4,0,2,4,,,365,292788,Ortec Inc.,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I86,U1001,X,Discontinued,"Obsolete (To Order, Call MKT)",ETP
        DALL,U501,U501,U501-T2,O,TOL,6,0,2,4,,,365,292788,Ortec Inc.,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I95,U501,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        DALL,U2022,U2022,U2022-OP,O,TOL,0,0,2,4,,,365,292788,Ortec Inc.,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I94,U2022,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        SANF,U201,U201,U201-OP,O,TOL,13,0,2,4,,,365,292788,Ortec Inc.,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I92,U201,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        SANF,HP1632,HP1632,HP1632-OP,O,TOL,0,0,2,4,,,730,292774,"Ascent Chemicals Danville, Inc.",20440,Roger Niehaus,Eric,0,,N,1,PIM,Polyimides,921,HP1632,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        SANF,U101,U101,U101-T2,O,TOL,0,0,2,4,,,365,292788,Ortec Inc.,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I87,U101,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        SANF,U501,U501,U501-OP,O,TOL,0,0,2,4,,,365,292788,Ortec Inc.,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I95,U501,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        SANF,U1001,U1001,U1001-OP,O,TOL,0,0,2,4,,,365,292788,Ortec Inc.,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I86,U1001,X,Discontinued,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        SANF,U1001,U1001,U1001-PL,O,ETP,4,0,2,4,,,365,292788,Ortec Inc.,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I86,U1001,X,Discontinued,"Obsolete (To Order, Call MKT)",ETP
        SANF,U501,U501,U501-T2,O,TOL,6,0,2,4,,,365,292788,Ortec Inc.,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I95,U501,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        SANF,U2022,U2022,U2022-OP,O,TOL,0,0,2,4,,,365,292788,Ortec Inc.,20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I94,U2022,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CINC,U502,U502.E,U502.E,O,TOL,60,0,1,31,,,365,301843,BIP (Oldbury) Limited,324287,Brent Harris,Other,337883,"Keevan, Joseph",N,1,URE,Polyurethanes,BMS,U502.E,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CINC,171143PX,171143PX,171143PX,O,TOL,1,0,1,15,,,180,326444,Essential Polymers,328907,James Massie,Other,319235,"Webber, Ashley",N,1,PAE,Pure Acrylic Emulsion,BWF,171143PX,X,Discontinued,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        AUB2,PUD1,PUD1.E,PUD1.E,O,RCB,120,0,2,15,,,365,327516,ERCA Advanced Polymer Solutions SRL,340941,Lise Jacquet,Other,317713,"Hays, Isabelle",N,1,INT,Intermediates,C0S,PUD1,IN,Inactive,"Obsolete (To Order, Call MKT)",Raw Material use in Cold Blend
        BPIP,MD4020,MD4020,MD4020-C2,P,TOL,112,0,2,15,,,365,328211,"BPI Packaging, LLC",324287,Brent Harris,Other,324287,"Harris, Brent",Y,1,PST,Paste Wax,C8S,MD4020,CP,Commercial Proprietary,Purchased inc. Raw Material,Toll Manufacturing
        BPIP,MD4021,MD4021,MD4021-C1,O,TOL,112,0,2,15,,,365,328211,"BPI Packaging, LLC",324287,Brent Harris,Other,324287,"Harris, Brent",N,1,PST,Paste Wax,C8T,MD4021,CP,Commercial Proprietary,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        BPIP,MD4023,MD4023,MD4023-C2,O,TOL,112,0,2,15,,,365,328211,"BPI Packaging, LLC",324287,Brent Harris,Other,324287,"Harris, Brent",N,1,PST,Paste Wax,BTP,MD4023,CP,Commercial Proprietary,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        BPIP,MD4020C,MD4020C,MD4020C-C2,O,TOL,112,0,2,15,,,365,328211,"BPI Packaging, LLC",324287,Brent Harris,Other,324287,"Harris, Brent",N,1,PST,Paste Wax,C9H,MD4020C,CP,Commercial Proprietary,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        BPIP,MD4021C,MD4021C,MD4021C-C2,O,TOL,112,0,2,15,,,365,328211,"BPI Packaging, LLC",324287,Brent Harris,Other,324287,"Harris, Brent",N,1,PST,Paste Wax,C9I,MD4021C,CP,Commercial Proprietary,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        BPIP,MD4022C,MD4022C,MD4022C-C2,O,TOL,112,0,2,15,,,365,328211,"BPI Packaging, LLC",324287,Brent Harris,Other,324287,"Harris, Brent",N,1,PST,Paste Wax,C9J,MD4022C,CP,Commercial Proprietary,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        BPIP,MD4023C,MD4023C,MD4023C-C2,O,TOL,112,0,2,15,,,365,328211,"BPI Packaging, LLC",324287,Brent Harris,Other,324287,"Harris, Brent",N,1,PST,Paste Wax,C9K,MD4023C,CP,Commercial Proprietary,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN2,MD4020,MD4020,MD4020-C1,O,TOL,112,0,2,140,,,365,328211,"BPI Packaging, LLC",324287,Brent Harris,Other,300328,"Lye, May Leng (Josephine)",N,1,PST,Paste Wax,C8S,MD4020,CP,Commercial Proprietary,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN2,MD4021,MD4021,MD4021-C1,O,TOL,112,0,2,140,,,365,328211,"BPI Packaging, LLC",324287,Brent Harris,Other,300328,"Lye, May Leng (Josephine)",N,1,PST,Paste Wax,C8T,MD4021,CP,Commercial Proprietary,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CIN2,MD4020C,MD4020C,MD4020C-C2,O,TOL,112,0,2,140,,,365,328211,"BPI Packaging, LLC",324287,Brent Harris,Other,300328,"Lye, May Leng (Josephine)",N,1,PST,Paste Wax,C9H,MD4020C,CP,Commercial Proprietary,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        GRAN,MD4020,MD4020,MD4020,O,TOL,1,0,1,15,,,730,322976,Granite Branch Plant,328907,James Massie,Other,328907,"Massie, James",N,1,PST,Paste Wax,C8S,MD4020,CP,Commercial Proprietary,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        GRAN,MD4021,MD4021,MD4021,O,TOL,1,0,1,15,,,365,322976,Granite Branch Plant,328907,James Massie,Other,328907,"Massie, James",N,1,PST,Paste Wax,C8T,MD4021,CP,Commercial Proprietary,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        GRAN,MD4020C,MD4020C,MD4020C-C2,O,TOL,60,0,2,15,,,730,322114,"Granite Packaging, LLC",328907,James Massie,Other,328907,"Massie, James",N,1,PST,Paste Wax,C9H,MD4020C,CP,Commercial Proprietary,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        GRAN,MD4021C,MD4021C,MD4021C-C2,O,TOL,60,0,2,15,,,365,322976,Granite Branch Plant,324287,Brent Harris,Other,324287,"Harris, Brent",N,1,PST,Paste Wax,C9I,MD4021C,CP,Commercial Proprietary,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        GRAN,MD4022C,MD4022C,MD4022C-C2,O,TOL,60,0,1,15,,,365,322976,Granite Branch Plant,328907,James Massie,Other,328907,"Massie, James",N,1,PST,Paste Wax,C9J,MD4022C,CP,Commercial Proprietary,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        GRAN,MD4023C,MD4023C,MD4023C-C2,O,TOL,60,0,1,15,,,365,322976,Granite Branch Plant,324287,Brent Harris,Other,324287,"Harris, Brent",N,1,PST,Paste Wax,C9K,MD4023C,CP,Commercial Proprietary,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        USCM,MD4020,MD4020,MD4020,X,TOL,1,0,1,15,,,730,322976,Granite Branch Plant,328907,James Massie,Other,328907,"Massie, James",N,1,PST,Paste Wax,C8S,MD4020,CP,Commercial Proprietary,Outside Processing,Toll Manufacturing
        AUBA,PUD1,PUD1.E,PUD1.E,O,RCB,120,0,2,15,,,365,327516,ERCA Advanced Polymer Solutions SRL,340941,Lise Jacquet,Other,317713,"Hays, Isabelle",N,1,INT,Intermediates,C0S,PUD1,IN,Inactive,"Obsolete (To Order, Call MKT)",Raw Material use in Cold Blend
        GRAN,MD4023,MD4023,MD4023,O,TOL,1,0,1,15,,,365,322976,Granite Branch Plant,328907,James Massie,Other,328907,"Massie, James",N,1,PST,Paste Wax,BTP,MD4023,CP,Commercial Proprietary,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CRC0,STODSO,STODSO,STODSO,O,REC,7,0,2,15,,,730,20047,"Nexeo Solutions, LLC",328907,James Massie,Other,328907,"Massie, James",N,1,,Blank -Sales Rpt Code 1 41/S1,1,Lead 1 day,X,Discontinued,"Obsolete (To Order, Call MKT)",Raw Material used in EC
        INCH,STODSO,STODSO,STODSO,O,REC,9,0,2,15,,,730,20683,Univar USA Inc.,328907,James Massie,Other,328907,"Massie, James",N,1,,Blank -Sales Rpt Code 1 41/S1,1,Lead 1 day,X,Discontinued,"Obsolete (To Order, Call MKT)",Raw Material used in EC
        AUB2,MDU4075B,MDU4075B.E,MDU4075B.E-TO,P,TOL,75,7,1,15,4000.0,4000.0,365,324808,Cromogenia,291244,Joël Bertrand,Other,317713,"Hays, Isabelle",Y,1,MDU,Michem Disp. Urethane,C5M,MDU4075B,E,Experimental,Purchased inc. Raw Material,Toll Manufacturing
        AUB2,MDU2012B,MDU2012B.E,MDU2012B.E-TO,P,TOL,75,7,1,15,2000.0,2000.0,365,324808,Cromogenia,291244,Joël Bertrand,Other,317713,"Hays, Isabelle",Y,1,MDU,Michem Disp. Urethane,CB6,MDU2012B,E,Experimental,Purchased inc. Raw Material,Toll Manufacturing
        CIN2,161190PX,161190PX,161190PX-T2,P,TOL,28,22,2,42,18600.0,18600.0,365,317501,EPS,324287,Brent Harris,Other,300328,"Lye, May Leng (Josephine)",Y,1,,Blank -Sales Rpt Code 1 41/S1,C5L,161190PX,D,Developmental,Purchased inc. Raw Material,Toll Manufacturing
        SNG4,NP4LF,NP4LF.S,NP4LF.S,P,REC,164,18,2,14,1560.0,1560.0,730,356227,Ascent Industries Co.,333572,Vernon Lee,Other,335738,"Sim, Helen",Y,1,,Blank -Sales Rpt Code 1 41/S1,,Blank - Sales Rpt Code 3 41/S3,D,Developmental,Purchased inc. Raw Material,Raw Material used in EC
        AUBA,U204,U204,U204-PL,O,ATP,90,30,1,8,,,365,0,,301526,Rose-Anne Body,Other,0,,N,1,URE,Polyurethanes,S57,U204,C,Commercial,"Obsolete (To Order, Call MKT)",ATP
        AUBA,191245PX,191245PX,191245PX-OP,O,FCB,90,100,1,250,,,545,0,,301526,Rose-Anne Body,Other,0,,N,1,HPI,HP Indigo,BXM,191245PX,IN,Inactive,"Obsolete (To Order, Call MKT)",Finished Good Cold Blend
        AUB2,181193EU,181193EU.E,181193EU.E,O,RCB,75,75,2,15,,,365,0,,340941,Lise Jacquet,Other,0,,N,1,PUD,Polyurethane Dispersion,,Blank - Sales Rpt Code 3 41/S3,IN,Inactive,"Obsolete (To Order, Call MKT)",Raw Material use in Cold Blend
        AUBA,181193EU,181193EU.E,181193EU.E,O,RCB,75,75,2,15,,,365,0,,340941,Lise Jacquet,Other,0,,N,1,PUD,Polyurethane Dispersion,,Blank - Sales Rpt Code 3 41/S3,IN,Inactive,"Obsolete (To Order, Call MKT)",Raw Material use in Cold Blend
        AUBA,191245PX,191245PX,191245PX-PL,O,FCB,90,75,1,250,,,545,0,,340941,Lise Jacquet,Other,0,,N,1,HPI,HP Indigo,BXM,191245PX,E,Experimental,"Obsolete (To Order, Call MKT)",Finished Good Cold Blend
        CIN2,191245PX,191245PX,191245PX-FD,S,FCB,5,78,1,112,,,545,0,,335951,Lance Murphy,Other,0,,Y,1,HPI,HP Indigo,BXM,191245PX,E,Experimental,Stock End-Item,Finished Good Cold Blend
        CINC,191245PX,191245PX,191245PX-PL,2,FCB,90,75,1,250,,,545,0,,340941,Lise Jacquet,Other,0,,Y,1,HPI,HP Indigo,BXM,191245PX,E,Experimental,Transition to S,Finished Good Cold Blend
        CINC,191245PX,191245PX,191245PX-FD,2,FCB,5,78,1,112,,,545,0,,335951,Lance Murphy,Other,0,,Y,1,HPI,HP Indigo,BXM,191245PX,E,Experimental,Transition to S,Finished Good Cold Blend
        USCM,191245PX,191245PX,191245PX,X,FCB,365,375,1,10,,,545,0,,335951,Lance Murphy,Other,0,,N,1,HPI,HP Indigo,BXM,191245PX,E,Experimental,Outside Processing,Finished Good Cold Blend
        CIN2,WD40,WD40,WD40-UP,O,FEC,42,16,1,10,,,730,0,,302796,Dave Howe,Other,0,,N,1,SSS,Solventborne Products,J85,WD40,C,Commercial,"Obsolete (To Order, Call MKT)",Finished Good made in EC
        CINC,WD40,WD40,WD40-UP,O,FEC,42,16,1,10,,,730,0,,302796,Dave Howe,Other,0,,N,1,SSS,Solventborne Products,J85,WD40,C,Commercial,"Obsolete (To Order, Call MKT)",Finished Good made in EC
        CIN2,STODSO,STODSO,STODSO-UN,O,REC,11,21,1,10,,,730,0,,302796,Dave Howe,Other,0,,N,1,,Blank -Sales Rpt Code 1 41/S1,1,Lead 1 day,X,Discontinued,"Obsolete (To Order, Call MKT)",Raw Material used in EC
        CINC,STODSO,STODSO,STODSO-UN,O,REC,11,21,1,10,,,730,0,,302796,Dave Howe,Other,0,,N,1,,Blank -Sales Rpt Code 1 41/S1,1,Lead 1 day,X,Discontinued,"Obsolete (To Order, Call MKT)",Raw Material used in EC
        CIN2,U2022,U2022,U2022-PL,S,FCB,5,48,1,70,,,365,0,,335951,Lance Murphy,Other,0,,Y,1,URE,Polyurethanes,I94,U2022,C,Commercial,Stock End-Item,Finished Good Cold Blend
        SHAN,U502,U502,U502-OP,O,FEC,42,42,1,4,,,365,0,,20445,Steve Laurence,Alex,0,,N,1,URE,Polyurethanes,S85,U502,C,Commercial,"Obsolete (To Order, Call MKT)",Finished Good made in EC
        USCM,STODSO,STODSO,STODSO,X,REC,11,18,2,10,,,730,20047,"Nexeo Solutions, LLC",0,,Other,0,,N,1,,Blank -Sales Rpt Code 1 41/S1,1,Lead 1 day,X,Discontinued,Outside Processing,Raw Material used in EC
        AUBA,191245PX,191245PX,191245PX-T2,O,FCB,150,115,1,180,,,545,45235,MICHELMAN INC.,340941,Lise Jacquet,Other,0,,N,1,HPI,HP Indigo,BXM,191245PX,E,Experimental,"Obsolete (To Order, Call MKT)",Finished Good Cold Blend
        SHAN,HP1632,HP1632,HP1632-PL,O,FEC,180,180,1,8,,,730,306961,"Michelman, Inc.",20440,Roger Niehaus,Eric,0,,N,1,PIM,Polyimides,921,HP1632,C,Commercial,"Obsolete (To Order, Call MKT)",Finished Good made in EC
        SHAN,U2022,U2022,U2022-OP,O,FEC,90,30,1,8,,,365,306961,"Michelman, Inc.",20440,Roger Niehaus,Eric,0,,N,1,URE,Polyurethanes,I94,U2022,C,Commercial,"Obsolete (To Order, Call MKT)",Finished Good made in EC
        SHAN,U470,U470,U470-PL,O,FCB,181,136,1,8,,,365,306961,"Michelman, Inc.",309690,Jollene Li,Other,329143,"Min,Jialing (Emily )",N,1,PUD,Polyurethane Dispersion,BPA,U470,E,Experimental,"Obsolete (To Order, Call MKT)",Finished Good Cold Blend
        AUBA,U601,U601,U601-PL,O,FEC,90,75,1,105,,,365,45235,MICHELMAN INC.,340941,Lise Jacquet,Other,317713,"Hays, Isabelle",N,1,URE,Polyurethanes,I96,U601,C,Commercial,"Obsolete (To Order, Call MKT)",Finished Good made in EC
        SHAN,U601,U601,U601-OP,P,FEC,116,89,1,180,,,365,306961,"Michelman, Inc.",309690,Jollene Li,Other,329143,"Min,Jialing (Emily )",Y,1,URE,Polyurethanes,I96,U601,C,Commercial,Purchased inc. Raw Material,Finished Good made in EC
        CIN2,161190PX,161190PX,161190PX-PL,O,FCB,14,21,2,10,,,365,0,,335951,Lance Murphy,Other,319235,"Webber, Ashley",N,1,,Blank -Sales Rpt Code 1 41/S1,C5L,161190PX,D,Developmental,"Obsolete (To Order, Call MKT)",Finished Good Cold Blend
        CINC,161190PX,161190PX,161190PX-PL,O,RCB,14,21,2,10,,,365,0,,302796,Dave Howe,Other,319235,"Webber, Ashley",N,1,,Blank -Sales Rpt Code 1 41/S1,C5L,161190PX,D,Developmental,"Obsolete (To Order, Call MKT)",Raw Material use in Cold Blend
        CIN2,U204,U204,U204-OP,S,FCB,5,48,1,70,,,365,292788,Ortec Inc.,335951,Lance Murphy,Other,300328,"Lye, May Leng (Josephine)",Y,1,URE,Polyurethanes,S57,U204,C,Commercial,Stock End-Item,Finished Good Cold Blend
        CRC0,WD40,WD40,WD40,O,FEC,10,16,1,15,,,730,326423,Capital Resin Branch Plant,328907,James Massie,Other,328907,"Massie, James",N,1,SSS,Solventborne Products,J85,WD40,C,Commercial,"Obsolete (To Order, Call MKT)",Finished Good made in EC
        CRC0,WD40,WD40,WD40-UN,O,FEC,10,16,1,15,,,730,326423,Capital Resin Branch Plant,328907,James Massie,Other,328907,"Massie, James",N,1,SSS,Solventborne Products,J85,WD40,C,Commercial,"Obsolete (To Order, Call MKT)",Finished Good made in EC
        INCH,WD40,WD40,WD40,O,FEC,3,16,1,15,,,730,324847,Inchem Branch Plant,328907,James Massie,Other,328907,"Massie, James",N,1,SSS,Solventborne Products,J85,WD40,C,Commercial,"Obsolete (To Order, Call MKT)",Finished Good made in EC
        ORTC,U201,U201,U201-T2,O,FCB,42,4,2,15,,,365,292788,Ortec Inc.,324287,Brent Harris,Other,324287,"Harris, Brent",N,1,URE,Polyurethanes,I92,U201,C,Commercial,"Obsolete (To Order, Call MKT)",Finished Good Cold Blend
        SHAN,U501,U501,U501-PL,P,FEC,181,136,1,8,,,365,0,,309690,Jollene Li,Other,329143,"Min,Jialing (Emily )",Y,1,URE,Polyurethanes,I95,U501,C,Commercial,Purchased inc. Raw Material,Finished Good made in EC
        SHAN,U204,U204,U204-PL,P,FEC,160,121,1,4,,,365,0,,309690,Jollene Li,Other,329143,"Min,Jialing (Emily )",Y,1,URE,Polyurethanes,S57,U204,C,Commercial,Purchased inc. Raw Material,Finished Good made in EC
        USCM,U201,U201,U201-T2,X,FCB,42,4,2,15,,,365,292788,Ortec Inc.,324287,Brent Harris,Other,324287,"Harris, Brent",N,1,URE,Polyurethanes,I92,U201,C,Commercial,Outside Processing,Finished Good Cold Blend
        CIN2,STODSO,STODSO,STODSO,O,REC,9,18,2,10,,,730,20047,"Nexeo Solutions, LLC",324287,Brent Harris,Other,337883,"Keevan, Joseph",N,1,,Blank -Sales Rpt Code 1 41/S1,1,Lead 1 day,X,Discontinued,"Obsolete (To Order, Call MKT)",Raw Material used in EC
        CINC,STODSO,STODSO,STODSO,O,REC,11,18,2,10,,,730,20047,"Nexeo Solutions, LLC",302796,Dave Howe,Other,337883,"Keevan, Joseph",N,1,,Blank -Sales Rpt Code 1 41/S1,1,Lead 1 day,X,Discontinued,"Obsolete (To Order, Call MKT)",Raw Material used in EC
        SING,NP4LF,NP4LF.S,NP4LF.S,P,REC,164,18,2,14,,,730,356227,Ascent Industries Co.,333572,Vernon Lee,Other,335738,"Sim, Helen",Y,1,,Blank -Sales Rpt Code 1 41/S1,,Blank - Sales Rpt Code 3 41/S3,D,Developmental,Purchased inc. Raw Material,Raw Material used in EC
        AUB2,HP1432AT,HP1432AT,HP1432AT-PL,O,TOL,90,180,1,8,,,540,0,,301526,Rose-Anne Body,Other,0,,N,1,PIM,Polyimides,A1Q,HP1432AT,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        AUBA,HP1432AT,HP1432AT,HP1432AT-PL,O,TOL,90,180,1,8,,,540,0,,301526,Rose-Anne Body,Other,0,,N,1,PIM,Polyimides,A1Q,HP1432AT,C,Commercial,"Obsolete (To Order, Call MKT)",Toll Manufacturing
        CINC,HP1432AT,HP1432AT,HP1432AT-PL,2,TOL,90,180,1,8,,,540,0,,301526,Rose-Anne Body,Other,0,,Y,1,PIM,Polyimides,A1Q,HP1432AT,C,Commercial,Transition to S,Toll Manufacturing
