WONum,WOType,StartDate,CompletedDate,WOStatus,ParentItem2nd,ParentBranch,ParentGlobalBulk,ParentBulk,ParentIBItem2nd,PLBranch,PLBusinessUnit,CompItem2nd,CompIBItem2nd,CompGlobalBulk,CompBulk,CompStockType,UOM,QtyOrdered,QtyShipped,QtyTransaction,PLCompletion,CompLineNum,CompType,LineType
4536508,WO,2024-01-19T00:00:00,2024-01-23T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX-T2,161190PX-T2,161190PX,161190PX,P,LB,14610.0,70991.0,14610.0,1900-01-01T00:00:00,0,,S
4537439,WO,2024-01-24T00:00:00,2024-01-26T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX-T2,161190PX-T2,161190PX,161190PX,P,LB,17360.0,69701.0,17360.0,1900-01-01T00:00:00,0,,S
4537590,WO,2024-01-26T00:00:00,2024-01-26T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX-T2,161190PX-T2,161190PX,161190PX,P,LB,5437.4,21945.0,5440.0,1900-01-01T00:00:00,0,,S
4538795,WO,2024-02-19T00:00:00,2024-02-19T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX-T2,161190PX-T2,161190PX,161190PX,P,LB,3025.0,21835.0,3025.0,1900-01-01T00:00:00,0,,S
4538795,WO,2024-02-19T00:00:00,2024-02-19T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX-T2,161190PX-T2,161190PX,161190PX,P,LB,2387.6,21835.0,2390.0,1900-01-01T00:00:00,0,,S
4538859,WO,2024-02-22T00:00:00,2024-02-23T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX-T2,161190PX-T2,161190PX,161190PX,P,LB,17360.0,70351.0,17360.0,1900-01-01T00:00:00,0,,S
4539853,WO,2024-03-25T00:00:00,2024-03-14T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX-T2,161190PX-T2,161190PX,161190PX,P,LB,1700.0,66043.0,1700.0,1900-01-01T00:00:00,0,,S
4539853,WO,2024-03-25T00:00:00,2024-03-14T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX-T2,161190PX-T2,161190PX,161190PX,P,LB,11500.0,66043.0,11500.0,1900-01-01T00:00:00,0,,S
4539853,WO,2024-03-25T00:00:00,2024-03-14T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX-T2,161190PX-T2,161190PX,161190PX,P,LB,3168.0,66043.0,3170.0,1900-01-01T00:00:00,0,,S
4540200,WO,2024-03-28T00:00:00,2024-03-28T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX-T2,161190PX-T2,161190PX,161190PX,P,LB,5437.4,21935.0,5440.0,1900-01-01T00:00:00,0,,S
4541206,WO,2024-04-10T00:00:00,2024-04-12T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX-T2,161190PX-T2,161190PX,161190PX,P,LB,466.0,72118.0,466.0,1900-01-01T00:00:00,0,,S
4541206,WO,2024-04-10T00:00:00,2024-04-12T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX-T2,161190PX-T2,161190PX,161190PX,P,LB,794.0,72118.0,794.0,1900-01-01T00:00:00,0,,S
4541702,WO,2024-05-02T00:00:00,2024-05-02T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX-T2,161190PX-T2,161190PX,161190PX,P,LB,335.0,34830.0,335.0,1900-01-01T00:00:00,0,,S
4541702,WO,2024-05-02T00:00:00,2024-05-02T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX-T2,161190PX-T2,161190PX,161190PX,P,LB,1400.36,34830.0,1401.0,1900-01-01T00:00:00,0,,S
4542539,WO,2024-05-13T00:00:00,2024-05-14T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX-T2,161190PX-T2,161190PX,161190PX,P,LB,900.0,71508.0,900.0,1900-01-01T00:00:00,0,,S
4542539,WO,2024-05-13T00:00:00,2024-05-14T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX-T2,161190PX-T2,161190PX,161190PX,P,LB,360.0,71508.0,360.0,1900-01-01T00:00:00,0,,S
4544063,WO,2024-06-04T00:00:00,2024-06-05T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX-T2,161190PX-T2,161190PX,161190PX,P,LB,17360.0,70053.0,17360.0,1900-01-01T00:00:00,0,,S
4544800,WO,2024-06-19T00:00:00,2024-06-11T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX-T2,161190PX-T2,161190PX,161190PX,P,LB,714.144,21435.0,715.0,1900-01-01T00:00:00,0,,S
4544956,WO,2024-06-19T00:00:00,2024-06-21T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX-T2,161190PX-T2,161190PX,161190PX,P,LB,12400.0,67972.0,12400.0,1900-01-01T00:00:00,0,,S
4545939,WO,2024-07-02T00:00:00,2024-07-08T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX-T2,161190PX-T2,161190PX,161190PX,P,LB,1003.0,70506.0,1003.0,1900-01-01T00:00:00,0,,S
4545939,WO,2024-07-02T00:00:00,2024-07-08T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX-T2,161190PX-T2,161190PX,161190PX,P,LB,257.0,70506.0,257.0,1900-01-01T00:00:00,0,,S
4546018,WO,2024-07-18T00:00:00,2024-07-22T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX-T2,161190PX-T2,161190PX,161190PX,P,LB,1260.0,70090.0,1260.0,1900-01-01T00:00:00,0,,S
4546751,WO,2024-08-12T00:00:00,2024-08-13T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX-T2,161190PX-T2,161190PX,161190PX,P,LB,135.0,27386.0,135.0,1900-01-01T00:00:00,0,,S
4546751,WO,2024-08-12T00:00:00,2024-08-13T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX-T2,161190PX-T2,161190PX,161190PX,P,LB,6655.0,27386.0,6655.0,1900-01-01T00:00:00,0,,S
4547423,WO,2024-08-21T00:00:00,2024-08-23T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX-T2,161190PX-T2,161190PX,161190PX,P,LB,226.0,69929.0,226.0,1900-01-01T00:00:00,0,,S
4547423,WO,2024-08-21T00:00:00,2024-08-23T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX-T2,161190PX-T2,161190PX,161190PX,P,LB,1034.0,69929.0,1034.0,1900-01-01T00:00:00,0,,S
4548414,WO,2024-08-27T00:00:00,2024-08-23T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX-T2,161190PX-T2,161190PX,161190PX,P,LB,5314.144,21435.0,5315.0,1900-01-01T00:00:00,0,,S
4548942,WO,2024-09-03T00:00:00,2024-09-05T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX-T2,161190PX-T2,161190PX,161190PX,P,LB,1500.0,69694.0,1500.0,1900-01-01T00:00:00,0,,S
4548942,WO,2024-09-03T00:00:00,2024-09-05T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX-T2,161190PX-T2,161190PX,161190PX,P,LB,2060.0,69694.0,2060.0,1900-01-01T00:00:00,0,,S
4551079,WO,2024-10-23T00:00:00,2024-10-24T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX-T2,161190PX-T2,161190PX,161190PX,P,LB,17360.0,71587.0,17360.0,1900-01-01T00:00:00,0,,S
4552347,WO,2024-11-13T00:00:00,2024-11-14T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX-T2,161190PX-T2,161190PX,161190PX,P,LB,11260.0,69599.0,11260.0,1900-01-01T00:00:00,0,,S
4552347,WO,2024-11-13T00:00:00,2024-11-14T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX-T2,161190PX-T2,161190PX,161190PX,P,LB,6100.0,69599.0,6100.0,1900-01-01T00:00:00,0,,S
4550681,WO,2024-11-21T00:00:00,2024-11-15T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX-T2,161190PX-T2,161190PX,161190PX,P,LB,5314.144,21445.0,5315.0,1900-01-01T00:00:00,0,,S
4552967,WO,2024-12-13T00:00:00,2024-12-19T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX-T2,161190PX-T2,161190PX,161190PX,P,LB,1260.0,71190.0,1260.0,1900-01-01T00:00:00,0,,S
4520916,WO,2023-03-09T00:00:00,2023-03-08T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,107.96,21445.0,10.0,1900-01-01T00:00:00,0,,S
4519739,WO,2023-02-21T00:00:00,2023-02-28T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,5400.0,69700.0,5400.0,1900-01-01T00:00:00,0,,S
4524005,WO,2023-05-18T00:00:00,2023-05-18T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,1455.0,69569.0,1455.0,1900-01-01T00:00:00,0,,S
4515925,WO,2023-01-11T00:00:00,2023-01-13T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,17360.0,69938.0,17370.0,1900-01-01T00:00:00,0,,S
4517350,WO,2023-01-11T00:00:00,2023-01-11T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,5332.0,21950.0,5330.0,1900-01-01T00:00:00,0,,S
4517771,WO,2023-01-18T00:00:00,2023-01-23T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,17360.0,70957.0,17370.0,1900-01-01T00:00:00,0,,S
4518543,WO,2023-01-31T00:00:00,2023-01-30T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,5314.144,21915.0,5315.0,1900-01-01T00:00:00,0,,S
4519739,WO,2023-02-21T00:00:00,2023-02-28T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,11960.0,69700.0,11960.0,1900-01-01T00:00:00,0,,S
4520667,WO,2023-03-03T00:00:00,2023-03-03T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,5314.64,23630.0,5315.0,1900-01-01T00:00:00,0,,S
4520916,WO,2023-03-09T00:00:00,2023-03-08T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,5304.64,21445.0,5310.0,1900-01-01T00:00:00,0,,S
4521092,WO,2023-03-27T00:00:00,2023-03-24T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,17360.0,69719.0,17360.0,1900-01-01T00:00:00,0,,S
4522026,WO,2023-04-12T00:00:00,2023-04-13T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,17360.0,72118.0,17365.0,1900-01-01T00:00:00,0,,S
4522334,WO,2023-04-18T00:00:00,2023-04-17T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,6429.896,25885.0,6430.0,1900-01-01T00:00:00,0,,S
4524005,WO,2023-05-18T00:00:00,2023-05-18T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,15905.0,69569.0,15905.0,1900-01-01T00:00:00,0,,S
4524485,WO,2023-05-15T00:00:00,2023-05-12T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,6642.68,26785.0,6645.0,1900-01-01T00:00:00,0,,S
4526161,WO,2023-06-22T00:00:00,2023-06-26T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,7315.0,68180.0,7315.0,1900-01-01T00:00:00,0,,S
4526457,WO,2023-06-28T00:00:00,2023-06-29T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,2955.0,26810.0,2955.0,1900-01-01T00:00:00,0,,S
4526457,WO,2023-06-28T00:00:00,2023-06-29T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,3687.68,26810.0,3690.0,1900-01-01T00:00:00,0,,S
4526535,WO,2023-07-14T00:00:00,2023-07-18T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,9200.0,71459.0,9200.0,1900-01-01T00:00:00,0,,S
4526535,WO,2023-07-14T00:00:00,2023-07-18T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,8160.0,71459.0,8160.0,1900-01-01T00:00:00,0,,S
4528065,WO,2023-08-01T00:00:00,2023-08-04T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,12810.0,72348.0,12810.0,1900-01-01T00:00:00,0,,S
4528065,WO,2023-08-01T00:00:00,2023-08-04T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,4550.0,72348.0,4550.0,1900-01-01T00:00:00,0,,S
4529318,WO,2023-08-22T00:00:00,2023-08-24T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,6855.0,71805.0,6855.0,1900-01-01T00:00:00,0,,S
4529318,WO,2023-08-22T00:00:00,2023-08-24T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,2781.0,71805.0,2781.0,1900-01-01T00:00:00,0,,S
4529318,WO,2023-08-22T00:00:00,2023-08-24T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,7724.0,71805.0,7724.0,1900-01-01T00:00:00,0,,S
4529964,WO,2023-09-07T00:00:00,2023-09-08T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,17360.0,69818.0,17360.0,1900-01-01T00:00:00,0,,S
4531188,WO,2023-10-05T00:00:00,2023-10-05T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,5314.144,21435.0,5315.0,1900-01-01T00:00:00,0,,S
4531355,WO,2023-10-12T00:00:00,2023-10-16T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,115.0,71774.0,115.0,1900-01-01T00:00:00,0,,S
4531355,WO,2023-10-12T00:00:00,2023-10-16T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,17245.0,71774.0,17245.0,1900-01-01T00:00:00,0,,S
454048,WO,2020-03-26T00:00:00,2020-04-01T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,5350.0,45034.0,5350.0,1900-01-01T00:00:00,0,,S
454048,WO,2020-03-26T00:00:00,2020-04-01T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,5265.0,45034.0,5265.0,1900-01-01T00:00:00,0,,S
448444,WO,2020-01-20T00:00:00,2020-01-21T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,13390.0,70765.0,13390.0,1900-01-01T00:00:00,0,,S
450467,WO,2020-01-30T00:00:00,2020-02-06T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,17360.0,70050.6,17360.0,1900-01-01T00:00:00,0,,S
451716,WO,2020-03-04T00:00:00,2020-03-11T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,5304.0,50651.0,5307.0,1900-01-01T00:00:00,0,,S
451863,WO,2020-02-26T00:00:00,2020-02-27T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,9349.344,39350.0,9352.0,1900-01-01T00:00:00,0,,S
452829,WO,2020-03-05T00:00:00,2020-03-10T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,8258.4,32400.0,8260.0,1900-01-01T00:00:00,0,,S
453082,WO,2020-03-20T00:00:00,2020-03-21T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,5651.896,24552.0,5652.0,1900-01-01T00:00:00,0,,S
453267,WO,2020-03-19T00:00:00,2020-03-20T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,9753.344,39330.0,9760.0,1900-01-01T00:00:00,0,,S
452917,WO,2020-03-23T00:00:00,2020-03-27T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,12400.0,49789.0,12400.0,1900-01-01T00:00:00,0,,S
454772,WO,2020-04-09T00:00:00,2020-04-07T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,11657.0,69789.0,11660.0,1900-01-01T00:00:00,0,,S
455838,WO,2020-04-22T00:00:00,2020-04-26T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,17360.0,71684.0,17360.0,1900-01-01T00:00:00,0,,S
458841,WO,2020-06-18T00:00:00,2020-06-17T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,5860.0,41425.0,5860.0,1900-01-01T00:00:00,0,,S
461503,WO,2020-08-20T00:00:00,2020-08-03T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,7930.0,69368.0,7930.0,1900-01-01T00:00:00,0,,S
462028,WO,2020-08-19T00:00:00,2020-08-25T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,16120.0,66887.0,16160.0,1900-01-01T00:00:00,0,,S
462665,WO,2020-08-27T00:00:00,2020-08-31T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,14460.0,71778.0,14460.0,1900-01-01T00:00:00,0,,S
463695,WO,2020-09-10T00:00:00,2020-09-14T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,14756.0,61287.0,14760.0,1900-01-01T00:00:00,0,,S
463970,WO,2020-09-23T00:00:00,2020-09-28T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,8780.0,72543.0,8780.0,1900-01-01T00:00:00,0,,S
464175,WO,2020-10-01T00:00:00,2020-10-01T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,6095.84,24580.0,6100.0,1900-01-01T00:00:00,0,,S
465044,WO,2020-10-07T00:00:00,2020-10-13T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,4160.0,70675.0,4160.0,1900-01-01T00:00:00,0,,S
465757,WO,2020-10-13T00:00:00,2020-10-19T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,8020.0,70092.0,8020.0,1900-01-01T00:00:00,0,,S
466484,WO,2020-10-28T00:00:00,2020-10-29T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,3414.0,70936.0,3414.0,1900-01-01T00:00:00,0,,S
466725,WO,2020-10-31T00:00:00,2020-11-09T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,3334.0,66882.0,3334.0,1900-01-01T00:00:00,0,,S
467164,WO,2020-11-07T00:00:00,2020-11-10T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,8824.0,69965.0,8824.0,1900-01-01T00:00:00,0,,S
467449,WO,2020-11-10T00:00:00,2020-11-11T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,9840.64,39736.0,9842.0,1900-01-01T00:00:00,0,,S
468156,WO,2020-11-13T00:00:00,2020-11-16T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,8226.0,46093.0,8226.0,1900-01-01T00:00:00,0,,S
470266,WO,2020-12-14T00:00:00,2020-12-19T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,3382.0,61120.0,3382.0,1900-01-01T00:00:00,0,,S
471852,WO,2021-01-04T00:00:00,2021-01-06T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,12400.0,49815.0,12415.0,1900-01-01T00:00:00,0,,S
472698,WO,2021-01-22T00:00:00,2021-01-25T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,9920.0,39346.0,9760.0,1900-01-01T00:00:00,0,,S
473648,WO,2021-02-01T00:00:00,2021-02-23T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,14440.0,69998.0,14440.0,1900-01-01T00:00:00,0,,S
476006,WO,2021-03-04T00:00:00,2021-03-08T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,12301.0,71691.0,12301.0,1900-01-01T00:00:00,0,,S
476888,WO,2021-03-22T00:00:00,2021-03-24T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,9189.0,43014.0,9193.0,1900-01-01T00:00:00,0,,S
478519,WO,2021-04-02T00:00:00,2021-04-07T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,12234.832,51984.0,12235.0,1900-01-01T00:00:00,0,,S
479730,WO,2021-04-28T00:00:00,2021-04-30T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,17188.0,71633.0,17188.0,1900-01-01T00:00:00,0,,S
480696,WO,2021-05-18T00:00:00,2021-05-24T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,17360.0,68551.0,17365.0,1900-01-01T00:00:00,0,,S
482396,WO,2021-05-27T00:00:00,2021-05-28T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,10912.0,43920.0,10915.0,1900-01-01T00:00:00,0,,S
483496,WO,2021-06-11T00:00:00,2021-06-15T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,16450.0,69780.0,16450.0,1900-01-01T00:00:00,0,,S
484956,WO,2021-07-16T00:00:00,2021-07-20T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,17360.0,70675.0,17360.0,1900-01-01T00:00:00,0,,S
486653,WO,2021-08-23T00:00:00,2021-08-24T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,5480.0,71571.0,5480.0,1900-01-01T00:00:00,0,,S
488622,WO,2021-09-20T00:00:00,2021-09-22T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,5325.0,70012.0,5325.0,1900-01-01T00:00:00,0,,S
490109,WO,2021-10-26T00:00:00,2021-10-28T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,17360.0,72397.0,17360.0,1900-01-01T00:00:00,0,,S
491244,WO,2021-10-05T00:00:00,2021-10-07T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,6099.808,26950.0,6100.0,1900-01-01T00:00:00,0,,S
492160,WO,2021-11-29T00:00:00,2021-12-01T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,2903.0,70127.0,2923.0,1900-01-01T00:00:00,0,,S
493438,WO,2021-12-03T00:00:00,2021-12-03T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,943.0,46321.0,943.0,1900-01-01T00:00:00,0,,S
494929,WO,2021-12-01T00:00:00,2021-12-01T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,11160.0,44826.0,11160.0,1900-01-01T00:00:00,0,,S
496582,WO,2022-01-03T00:00:00,2022-01-04T00:00:00,99,NM73,CIN2,NM73,NM73,NM73,CIN2,        CIN2,161190PX,161190PX,161190PX,161190PX,P,LB,6244.0,69787.0,6244.0,1900-01-01T00:00:00,0,,S
