Order Company,Branch Plant,Global Bulk Item,Bulk Item,2nd Item Number,Order Number,Next Status,Year,Month,Promised Ship Date,Ordered Quantity KGs,Revenue Business Unit,Customer Code,Customer Name,Global Parent,Global Parent Name,TM Name,Country Name,Ordered Quantity,Ordering Unit of Measure,Ordered Quantity LBs,Open Indicator
00030,SNG4,BRIJS20,BRIJS20.S,BRIJS20.S,2604849,999,2026,1,2026-01-13 00:00:00,800,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,800.00,KG,1763.68,N
00034,SHAN,JS168,JS168.E,JS168.E-TO,2605088,999,2026,1,2026-01-13 00:00:00,19000,34240,316183,Jushi Group,297156,Jushi - Global Parent,Ethan Cheng,China,20.00,TO,41887.828,N
00034,SHAN,ME91735,ME91735.S,ME91735.S-TL,2605688,999,2026,1,2026-01-13 00:00:00,2000,34240,304363,WEIYUAN NEIHUA-China,330955,Sichuan Weibo Group -Global Parent,Ethan Cheng,China,2.00,TO,4409.245,N
00034,SHAN,ME91735,ME91735.S,ME91735.S-TL,2605704,999,2026,1,2026-01-13 00:00:00,20000,34240,307538,"SHANDONG FIBERGLASS GROUP CO.,LTD",309179,Shandong Fiberglass - Global Parent,Ethan Cheng,China,20.00,TO,44092.45,N
00030,SING,JS168,JS168.S,JS168.S-TL,2606430,999,2026,1,2026-01-14 00:00:00,1000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,1.00,TO,2204.6225,N
00030,SING,JS168,JS168.S,JS168.S-TL,2606644,999,2026,1,2026-01-14 00:00:00,1000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,1.00,TO,2204.6225,N
00030,SNG4,BRIJS2,BRIJS2.S,BRIJS2.S,2606570,999,2026,1,2026-01-14 00:00:00,700,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,700.00,KG,1543.22,N
00030,SNG4,BRIJS2,BRIJS2.S,BRIJS2.S,2606590,999,2026,1,2026-01-14 00:00:00,680,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,680.00,KG,1499.1280000000002,N
00030,SNG4,BRIJS20,BRIJS20.S,BRIJS20.S,2605631,999,2026,1,2026-01-14 00:00:00,400,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,400.00,KG,881.84,N
00030,SNG4,ME91240G,ME91240G.S,ME91240G.S-PD,2601999,999,2026,1,2026-01-14 00:00:00,200,30220,289535,TIPPS(Formerly Toyo Ink)-Sin,289535,TIPPS(Formerly Toyo Ink)-Sin,Rohan Aranjo,Singapore,1.00,DR,440.9245,N
00030,SNG4,ME91735,ME91735.S,ME91735.S-TL,2558192,999,2026,1,2026-01-14 00:00:00,7000,30200,300385,Michelman New Material - China,291477,Michelman Asia-Pacific - Global Parent,,China,7.00,TO,15432.3575,N
00030,SNG4,ME91735,ME91735.S,ME91735.S-TL,2565040,999,2026,1,2026-01-14 00:00:00,20000,30200,300385,Michelman New Material - China,291477,Michelman Asia-Pacific - Global Parent,,China,20.00,TO,44092.45,N
00030,SNG4,MG7140,MG7140.S,MG7140.S-OP,2601999,999,2026,1,2026-01-14 00:00:00,400,30220,289535,TIPPS(Formerly Toyo Ink)-Sin,289535,TIPPS(Formerly Toyo Ink)-Sin,Rohan Aranjo,Singapore,2.00,DR,881.849,N
00020,AUBA,JS168,JS168.E,JS168.E-TO,25002123,999,2026,1,2026-01-15 00:00:00,19000,20200,312396,Michelman (X) Shanghai PC,291477,Michelman Asia-Pacific - Global Parent,,China,20.00,TO,41887.828,N
00020,AUBA,JS168,JS168.E,JS168.E-TO,25002126,999,2026,1,2026-01-15 00:00:00,19000,20200,312396,Michelman (X) Shanghai PC,291477,Michelman Asia-Pacific - Global Parent,,China,20.00,TO,41887.828,N
00030,SING,JS168,JS168.S,JS168.S-TL,2607177,999,2026,1,2026-01-15 00:00:00,10000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,TO,22046.225,N
00030,SING,JS168,JS168.S,JS168.S-TL,2607245,999,2026,1,2026-01-15 00:00:00,1000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,1.00,TO,2204.6225,N
00030,SNG4,BRIJS20,BRIJS20.S,BRIJS20.S,2606569,999,2026,1,2026-01-15 00:00:00,400,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,400.00,KG,881.84,N
00030,SNG4,JS168,JS168.S,JS168.S-TL,2536055,999,2026,1,2026-01-15 00:00:00,18000,30240,293048,"CHINA JUSHI CO, LTD",297156,Jushi - Global Parent,Ethan Cheng,China,18.00,TO,39683.205,N
00034,SHAN,ME91735,ME91735.S,ME91735.S-TL,2601333,999,2026,1,2026-01-15 00:00:00,20000,34240,337151,Hebei Jizhong new material-CN,339760,JIZHONG ENERGY -Global Parent,Ethan Cheng,China,20.00,TO,44092.45,N
00034,SHAN,ME91735,ME91735.S,ME91735.S-TL,2607367,999,2026,1,2026-01-15 00:00:00,10000,34240,308274,Linyi Tianju (Shandong Fiberglass Group),309179,Shandong Fiberglass - Global Parent,Ethan Cheng,China,10.00,TO,22046.225,N
00020,AUBA,JS168,JS168.E,JS168.E-TO,25002127,999,2026,1,2026-01-16 00:00:00,19000,20200,312396,Michelman (X) Shanghai PC,291477,Michelman Asia-Pacific - Global Parent,,China,20.00,TO,41887.828,N
00030,SING,JS168,JS168.S,JS168.S-TL,2607965,999,2026,1,2026-01-16 00:00:00,9000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,9.00,TO,19841.6025,N
00030,SING,JS168,JS168.S,JS168.S-TL,2608012,999,2026,1,2026-01-16 00:00:00,4000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,4.00,TO,8818.49,N
00030,SING,JS168,JS168.S,JS168.S-TL,2608177,999,2026,1,2026-01-16 00:00:00,10000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,TO,22046.225,N
00030,SNG4,BRIJS2,BRIJS2.S,BRIJS2.S,2607265,999,2026,1,2026-01-16 00:00:00,680,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,680.00,KG,1499.1280000000002,N
00030,SNG4,BRIJS20,BRIJS20.S,BRIJS20.S,2607266,999,2026,1,2026-01-16 00:00:00,800,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,800.00,KG,1763.68,N
00030,SNG4,JS168,JS168.S,JS168.S-TL,2536056,999,2026,1,2026-01-16 00:00:00,18000,30240,293048,"CHINA JUSHI CO, LTD",297156,Jushi - Global Parent,Ethan Cheng,China,18.00,TO,39683.205,N
00030,SNG4,ME91240G,ME91240G.S,ME91240G.S-PD,2590135,999,2026,1,2026-01-16 00:00:00,5600,30220,332913,Guangdong Supcosmos-China,332367,Guangzhou J&T - Global Parent,"Dai,Zhaochen(Vincent)",China,28.00,DR,12345.886,N
00030,SNG4,ME91240G,ME91240G.S,ME91240G.S-PD,2592122,999,2026,1,2026-01-16 00:00:00,1600,30200,300385,Michelman New Material - China,291477,Michelman Asia-Pacific - Global Parent,,China,8.00,DR,3527.396,N
00030,SNG4,ME92040,ME92040.S,ME92040.S-PD,2590135,999,2026,1,2026-01-16 00:00:00,10400,30220,332913,Guangdong Supcosmos-China,332367,Guangzhou J&T - Global Parent,"Dai,Zhaochen(Vincent)",China,52.00,DR,22928.074,N
00030,SNG4,PP05S,PP05S.S,PP05S.S-OP,2578667,999,2026,1,2026-01-16 00:00:00,2200,30240,311174,CPIC Brasil,294294,Chongqing CPIC - Global Parent,Ethan Cheng,Brazil,11.00,DR,4850.1695,N
00034,SHAN,ME92040,ME92040.S,ME92040.S-PD,2574872,999,2026,1,2026-01-16 00:00:00,4000,34220,353032,Shanghai Taipuwan(Achemical)-China,329796,Shanghai Achemical-Global Parent,Robin Li,China,20.00,DR,8818.49,N
00030,SING,JS168,JS168.S,JS168.S-TL,2608841,999,2026,1,2026-01-17 00:00:00,1000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,1.00,TO,2204.6225,N
00030,SNG4,BRIJS2,BRIJS2.S,BRIJS2.S,2608030,999,2026,1,2026-01-17 00:00:00,680,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,680.00,KG,1499.1280000000002,N
00030,SING,JS168,JS168.S,JS168.S-TL,2610193,999,2026,1,2026-01-19 00:00:00,1000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,1.00,TO,2204.6225,N
00030,SING,JS168,JS168.S,JS168.S-TL,2610194,999,2026,1,2026-01-19 00:00:00,8000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,8.00,TO,17636.98,N
00030,SING,JS168,JS168.S,JS168.S-TL,2610195,999,2026,1,2026-01-19 00:00:00,3000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,3.00,TO,6613.8675,N
00030,SING,JS168,JS168.S,JS168.S-TL,2610422,999,2026,1,2026-01-19 00:00:00,2000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,2.00,TO,4409.245,N
00030,SING,JS168,JS168.S,JS168.S-TL,2610423,999,2026,1,2026-01-19 00:00:00,10000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,TO,22046.225,N
00030,SING,ME91735,ME91735.S,ME91735.S-OP,2610195,999,2026,1,2026-01-19 00:00:00,1000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,5.00,DR,2204.6225,N
00030,SING,ME91735,ME91735.S,ME91735.S-OP,2610211,999,2026,1,2026-01-19 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
00030,SNG4,BRIJS20,BRIJS20.S,BRIJS20.S,2608031,999,2026,1,2026-01-19 00:00:00,800,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,800.00,KG,1763.68,N
00030,SNG4,MG7140,MG7140.S,MG7140.S-OP,2600314,999,2026,1,2026-01-19 00:00:00,14000,30220,291765,"Koventure Co., Ltd - Thailand",290683,Koventure (FormerGowell)- Global Parent,Rohan Aranjo,Thailand,70.00,DR,30864.715,N
00030,SING,ME92040,ME92040.S,ME92040.S-T2,2610972,999,2026,1,2026-01-20 00:00:00,5000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,5.00,TO,11023.1125,N
00030,SNG4,BRIJS2,BRIJS2.S,BRIJS2.S,2610219,999,2026,1,2026-01-20 00:00:00,850,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,850.00,KG,1873.9100000000003,N
00030,SNG4,BRIJS20,BRIJS20.S,BRIJS20.S,2610220,999,2026,1,2026-01-20 00:00:00,400,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,400.00,KG,881.84,N
00030,SNG4,JS168,JS168.S,JS168.S-TL,2536057,999,2026,1,2026-01-20 00:00:00,18000,30240,293048,"CHINA JUSHI CO, LTD",297156,Jushi - Global Parent,Ethan Cheng,China,18.00,TO,39683.205,N
00030,SNG4,ME92040,ME92040.S,ME92040.S-T2,2611214,999,2026,1,2026-01-20 00:00:00,1000,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,1000.00,KG,2204.6,N
00034,SHAN,JS168,JS168.E,JS168.E-TO,2610405,999,2026,1,2026-01-20 00:00:00,19000,34240,316183,Jushi Group,297156,Jushi - Global Parent,Ethan Cheng,China,20.00,TO,41887.828,N
00020,AUBA,JS168,JS168.E,JS168.E-TO,25002128,999,2026,1,2026-01-21 00:00:00,19000,20200,312396,Michelman (X) Shanghai PC,291477,Michelman Asia-Pacific - Global Parent,,China,20.00,TO,41887.828,N
00030,SING,ME92040,ME92040.S,ME92040.S-T2,2611763,999,2026,1,2026-01-21 00:00:00,6000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,6.00,TO,13227.735,N
00030,SING,ME92040,ME92040.S,ME92040.S-T2,2611867,999,2026,1,2026-01-21 00:00:00,1000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,1.00,TO,2204.6225,N
00030,SNG4,BRIJS20,BRIJS20.S,BRIJS20.S,2611006,999,2026,1,2026-01-21 00:00:00,800,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,800.00,KG,1763.6800000000003,N
00030,SNG4,BRIJS20,BRIJS20.S,BRIJS20.S,2611026,999,2026,1,2026-01-21 00:00:00,940,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,940.00,KG,2072.324,N
00030,SNG4,PP05S,PP05S.S,PP05S.S-OP,2539048,999,2026,1,2026-01-21 00:00:00,16000,30240,307037,CPIC - Hong Kong,294294,Chongqing CPIC - Global Parent,Ethan Cheng,Hong Kong,80.00,DR,35273.96000000001,N
00030,SNG4,PP05S,PP05S.S,PP05S.S-OP,2555162,999,2026,1,2026-01-21 00:00:00,13200,30240,307037,CPIC - Hong Kong,294294,Chongqing CPIC - Global Parent,Ethan Cheng,Hong Kong,66.00,DR,29101.017000000003,N
00030,SING,211018IX,211018IX.S,211018IX.S-OP,2612528,999,2026,1,2026-01-22 00:00:00,4000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,20.00,DR,8818.49,N
00030,SING,JS168,JS168.S,JS168.S-TL,2612575,999,2026,1,2026-01-22 00:00:00,10000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,TO,22046.225,N
00030,SNG4,BRIJS20,BRIJS20.S,BRIJS20.S,2611781,999,2026,1,2026-01-22 00:00:00,400,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,400.00,KG,881.84,N
00030,SNG4,JS168,JS168.S,JS168.S-TL,2536053,999,2026,1,2026-01-22 00:00:00,18000,30240,293048,"CHINA JUSHI CO, LTD",297156,Jushi - Global Parent,Ethan Cheng,China,18.00,TO,39683.205,N
00030,SNG4,JS168,JS168.S,JS168.S-TL,2536058,999,2026,1,2026-01-22 00:00:00,18000,30240,293048,"CHINA JUSHI CO, LTD",297156,Jushi - Global Parent,Ethan Cheng,China,18.00,TO,39683.205,N
00030,SNG4,ME91735,ME91735.S,ME91735.S-OP,2563448,999,2026,1,2026-01-22 00:00:00,9600,30240,289504,GR KOREA LTD (Formerly OCK) - KOREA,290156,Owens Corning Vetrotex - Global Parent,Brandon Lee,South Korea,48.00,DR,21164.376,N
00034,SHAN,ME92040,ME92040.S,ME92040.S-PD,2612559,999,2026,1,2026-01-22 00:00:00,4000,34220,353032,Shanghai Taipuwan(Achemical)-China,329796,Shanghai Achemical-Global Parent,Robin Li,China,20.00,DR,8818.49,N
00020,AUBA,JS168,JS168.E,JS168.E-TO,25002129,999,2026,1,2026-01-23 00:00:00,19000,20200,312396,Michelman (X) Shanghai PC,291477,Michelman Asia-Pacific - Global Parent,,China,20.00,TO,41887.828,N
00020,AUBA,JS168,JS168.E,JS168.E-TO,25002130,999,2026,1,2026-01-23 00:00:00,19000,20200,312396,Michelman (X) Shanghai PC,291477,Michelman Asia-Pacific - Global Parent,,China,20.00,TO,41887.828,N
00030,SING,211018IX,211018IX.S,211018IX.S-OP,2613334,999,2026,1,2026-01-23 00:00:00,4000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,20.00,DR,8818.49,N
00030,SING,JS168,JS168.S,JS168.S-TL,2613334,999,2026,1,2026-01-23 00:00:00,3000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,3.00,TO,6613.8675,N
00030,SING,JS168,JS168.S,JS168.S-TL,2613335,999,2026,1,2026-01-23 00:00:00,10000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,TO,22046.225,N
00030,SING,JS168,JS168.S,JS168.S-TL,2613501,999,2026,1,2026-01-23 00:00:00,1000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,1.00,TO,2204.6225,N
00030,SNG4,BRIJS2,BRIJS2.S,BRIJS2.S,2612615,999,2026,1,2026-01-23 00:00:00,1360,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,1360.00,KG,2998.2560000000003,N
00030,SNG4,BRIJS20,BRIJS20.S,BRIJS20.S,2612616,999,2026,1,2026-01-23 00:00:00,1200,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,1200.00,KG,2645.52,N
00034,SHAN,ME91735,ME91735.S,ME91735.S-TL,2613601,999,2026,1,2026-01-23 00:00:00,1000,34240,304957,JIANGSU CHANGHAI COMPOSITE-China,304957,JIANGSU CHANGHAI COMPOSITE-China,Ethan Cheng,China,1.00,TO,2204.6225,N
00030,SING,JS168,JS168.S,JS168.S-TL,2614120,999,2026,1,2026-01-24 00:00:00,10000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,TO,22046.225,N
00030,SING,JS168,JS168.S,JS168.S-TL,2615568,999,2026,1,2026-01-26 00:00:00,5000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,5.00,TO,11023.1125,N
00030,SING,JS168,JS168.S,JS168.S-TL,2615639,999,2026,1,2026-01-26 00:00:00,7000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,7.00,TO,15432.3575,N
00030,SING,JS168,JS168.S,JS168.S-TL,2615736,999,2026,1,2026-01-26 00:00:00,1000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,1.00,TO,2204.6225,N
00030,SING,PP05S,PP05S.S,PP05S.S-OP,2615547,999,2026,1,2026-01-26 00:00:00,6000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,30.00,DR,13227.735,N
00030,SING,PP05S,PP05S.S,PP05S.S-OP,2615548,999,2026,1,2026-01-26 00:00:00,5600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,28.00,DR,12345.886,N
00030,SNG4,BRIJS2,BRIJS2.S,BRIJS2.S,2613417,999,2026,1,2026-01-26 00:00:00,680,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,680.00,KG,1499.1280000000002,N
00030,SNG4,BRIJS2,BRIJS2.S,BRIJS2.S,2615587,999,2026,1,2026-01-26 00:00:00,680,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,680.00,KG,1499.1280000000002,N
00030,SNG4,BRIJS20,BRIJS20.S,BRIJS20.S,2613418,999,2026,1,2026-01-26 00:00:00,800,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,800.00,KG,1763.68,N
00030,SNG4,PP05S,PP05S.S,PP05S.S-OP,2539048,999,2026,1,2026-01-26 00:00:00,16000,30240,307037,CPIC - Hong Kong,294294,Chongqing CPIC - Global Parent,Ethan Cheng,Hong Kong,80.00,DR,35273.96,N
00034,SHAN,JS168,JS168.E,JS168.E-TO,2613518,999,2026,1,2026-01-26 00:00:00,19000,34240,316183,Jushi Group,297156,Jushi - Global Parent,Ethan Cheng,China,20.00,TO,41887.828,N
00034,SHAN,ME91735,ME91735.S,ME91735.S-TL,2611949,999,2026,1,2026-01-26 00:00:00,18000,34240,316183,Jushi Group,297156,Jushi - Global Parent,Ethan Cheng,China,18.00,TO,39683.205,N
00030,SING,JS168,JS168.S,JS168.S-TL,2616322,999,2026,1,2026-01-27 00:00:00,10000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,TO,22046.225,N
00030,SING,JS168,JS168.S,JS168.S-TL,2616507,999,2026,1,2026-01-27 00:00:00,1000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,1.00,TO,2204.6225,N
00030,SING,JS168,JS168.S,JS168.S-TL,2616579,999,2026,1,2026-01-27 00:00:00,10000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,TO,22046.225,N
00030,SING,JS168,JS168.S,JS168.S-TL,2616580,999,2026,1,2026-01-27 00:00:00,1000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,1.00,TO,2204.6225,N
00030,SNG4,BRIJS20,BRIJS20.S,BRIJS20.S,2615588,999,2026,1,2026-01-27 00:00:00,1200,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,1200.00,KG,2645.52,N
00030,SNG4,JS168,JS168.S,JS168.S-TL,2580876,999,2026,1,2026-01-27 00:00:00,18000,30240,293048,"CHINA JUSHI CO, LTD",297156,Jushi - Global Parent,Ethan Cheng,China,18.00,TO,39683.205,N
00030,SNG4,ME92040,ME92040.S,ME92040.S-T2,2584631,999,2026,1,2026-01-27 00:00:00,16000,30220,289459,Kelly Technology - China(Kelly Shanghai),290132,Kelly Chemical (China) - Global Parent,Robin Li,China,16.00,TO,35273.96,N
00034,SHAN,ME91735,ME91735.S,ME91735.S-OP,2615737,999,2026,1,2026-01-27 00:00:00,200,34240,341026,Shanghai changwu-China,341026,Shanghai changwu-China,Ethan Cheng,China,1.00,DR,440.9245,N
00020,AUBA,JS168,JS168.E,JS168.E-TO,25002131,999,2026,1,2026-01-28 00:00:00,19000,20200,312396,Michelman (X) Shanghai PC,291477,Michelman Asia-Pacific - Global Parent,,China,20.00,TO,41887.828,N
00030,SING,JS168,JS168.S,JS168.S-TL,2617327,999,2026,1,2026-01-28 00:00:00,1000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,1.00,TO,2204.6225,N
00030,SNG4,BRIJS2,BRIJS2.S,BRIJS2.S,2616358,999,2026,1,2026-01-28 00:00:00,680,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,680.00,KG,1499.1280000000002,N
00030,SNG4,BRIJS2,BRIJS2.S,BRIJS2.S,2616390,999,2026,1,2026-01-28 00:00:00,510,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,510.00,KG,1124.346,N
00030,SNG4,BRIJS2,BRIJS2.S,BRIJS2.S,2616409,999,2026,1,2026-01-28 00:00:00,850,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,850.00,KG,1873.9100000000003,N
00030,SNG4,BRIJS20,BRIJS20.S,BRIJS20.S,2616357,999,2026,1,2026-01-28 00:00:00,400,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,400.00,KG,881.84,N
00034,SHAN,ME91240G,ME91240G.S,ME91240G.S-PD,2586250,999,2026,1,2026-01-28 00:00:00,2000,34220,327284,A-Star - China,334375,A-Star-Global Parent,Robin Li,China,10.00,DR,4409.245,N
00034,SHAN,ME91735,ME91735.S,ME91735.S-TL,2599659,999,2026,1,2026-01-28 00:00:00,12000,34240,307538,"SHANDONG FIBERGLASS GROUP CO.,LTD",309179,Shandong Fiberglass - Global Parent,Ethan Cheng,China,12.00,TO,26455.47,N
00034,SHAN,ME91735,ME91735.S,ME91735.S-TL,2615755,999,2026,1,2026-01-28 00:00:00,16000,34240,307538,"SHANDONG FIBERGLASS GROUP CO.,LTD",309179,Shandong Fiberglass - Global Parent,Ethan Cheng,China,16.00,TO,35273.96,N
00034,SHAN,ME92040,ME92040.S,ME92040.S-T2,2586250,999,2026,1,2026-01-28 00:00:00,5000,34220,327284,A-Star - China,334375,A-Star-Global Parent,Robin Li,China,5.00,TO,11023.1125,N
00030,SING,PP05S,PP05S.S,PP05S.S-OP,2617881,999,2026,1,2026-01-29 00:00:00,9600,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,48.00,DR,21164.376,N
00030,SING,PP05S,PP05S.S,PP05S.S-OP,2617882,999,2026,1,2026-01-29 00:00:00,1800,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,9.00,DR,3968.3205000000003,N
00030,SNG4,BRIJS20,BRIJS20.S,BRIJS20.S,2617157,999,2026,1,2026-01-29 00:00:00,400,SNG4,26227,Singapore Manufacturing,26227,Singapore Manufacturing,,Singapore,400.00,KG,881.84,N
00020,AUBA,JS168,JS168.E,JS168.E-TO,25002132,999,2026,1,2026-01-30 00:00:00,19000,20200,312396,Michelman (X) Shanghai PC,291477,Michelman Asia-Pacific - Global Parent,,China,20.00,TO,41887.828,N
00030,SING,ME87235,ME87235.S,ME87235.S-T2,2618917,999,2026,1,2026-01-30 00:00:00,6000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,6.00,TO,13227.735,N
00030,SING,ME87235,ME87235.S,ME87235.S-T2,2618918,999,2026,1,2026-01-30 00:00:00,10000,SING,338064,TVS SCS SINGAPORE PTE LTD,338064,TVS SCS SINGAPORE PTE LTD,,Singapore,10.00,TO,22046.225,N
